kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z18kernelUpdateBiasesPfS_ff",0,0,0,4,130665,4145152,64,0,0,2,1,0,0x0,0.000168,6.783221,744.638084,0,0.000000,35.055205,4.394887,0.000000,99.992325
"_Z18kernelUpdateBiasesPfS_ff",1,0,0,6,130665,4145152,64,0,0,2,1,0,0x0,0.000172,6.625108,727.219649,0,0.000000,34.089066,4.313994,0.000000,99.824624
"_Z18kernelUpdateBiasesPfS_ff",2,0,0,7,130665,4145152,64,0,0,2,1,0,0x0,0.000170,6.685016,731.497412,0,0.000000,34.510532,5.217164,0.000000,99.693696
"_Z18kernelUpdateBiasesPfS_ff",3,0,0,8,130665,4145152,64,0,0,2,1,0,0x0,0.000170,6.708231,735.825799,0,0.000000,34.821228,4.374841,0.000000,99.824996
"_Z18kernelUpdateBiasesPfS_ff",4,0,0,9,130665,4145152,64,0,0,2,1,0,0x0,0.000169,6.734569,735.825799,0,0.000000,35.137900,4.391094,0.000000,99.825718
"_Z18kernelUpdateBiasesPfS_ff",5,0,0,10,130665,4145152,64,0,0,2,1,0,0x0,0.000170,6.703417,735.825799,0,0.000000,34.828348,4.368298,0.000000,99.824822
"_Z18kernelUpdateBiasesPfS_ff",6,0,0,11,130665,4145152,64,0,0,2,1,0,0x0,0.000169,6.729817,735.825799,0,0.000000,34.905662,4.380883,0.000000,99.827432
"_Z18kernelUpdateBiasesPfS_ff",7,0,0,12,130665,4145152,64,0,0,2,1,0,0x0,0.000170,6.695582,731.497412,0,0.000000,34.762460,4.361905,0.000000,99.826040
"_Z18kernelUpdateBiasesPfS_ff",8,0,0,13,130665,4145152,64,0,0,2,1,0,0x0,0.000168,6.778021,744.638084,0,0.000000,35.112800,4.388542,0.000000,99.992213
"_Z18kernelUpdateBiasesPfS_ff",9,0,0,14,130665,4145152,64,0,0,2,1,0,0x0,0.000168,6.776105,740.205714,0,0.000000,35.055259,4.389347,0.000000,99.992171
"_Z18kernelUpdateBiasesPfS_ff",10,0,0,15,130665,4145152,64,0,0,2,1,0,0x0,0.000168,6.776987,744.638084,0,0.000000,34.994717,4.393081,0.000000,99.992252
