kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",0,0,0,8,113108,1040384,128,0,0,1,2,0,0x0,0.000026,2.469645,332.989440,0,0.000000,0.024909,0.000000,0.000000,84.403670
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",1,0,0,10,113108,1040384,128,0,0,1,2,0,0x0,0.000030,2.106229,277.491200,0,0.000000,0.021244,0.000000,0.000000,68.656716
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",2,0,0,11,113108,1040384,128,0,0,1,2,0,0x0,0.000025,2.492970,332.989440,0,0.000000,0.025145,0.000000,0.000000,84.403670
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",3,0,0,12,113108,1040384,128,0,0,1,2,0,0x0,0.000028,2.255842,297.312000,0,0.000000,0.022753,0.000000,0.000000,68.656716
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",4,0,0,13,113108,1040384,128,0,0,1,2,0,0x0,0.000028,2.262220,297.312000,0,0.000000,0.022817,0.000000,0.000000,68.656716
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",5,0,0,14,113108,1040384,128,0,0,1,2,0,0x0,0.000028,2.248406,297.312000,0,0.000000,0.022678,0.000000,0.000000,68.656716
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",6,0,0,15,113108,1040384,128,0,0,1,2,0,0x0,0.000029,2.228535,297.312000,0,0.000000,0.022478,0.000000,0.000000,68.656716
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",7,0,0,16,113108,1040384,128,0,0,1,2,0,0x0,0.000029,2.219385,297.312000,0,0.000000,0.022385,0.000000,0.000000,68.656716
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",8,0,0,17,113108,1040384,128,0,0,1,2,0,0x0,0.000026,2.475360,332.989440,0,0.000000,0.024967,0.000000,0.000000,84.403670
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",9,0,0,18,113108,1040384,128,0,0,1,2,0,0x0,0.000026,2.470306,332.989440,0,0.000000,0.024916,0.000000,0.000000,84.403670
"_Z24ForwardWarpKernel_PSF1x1PKfS0_S0_iiiifPf",10,0,0,19,113108,1040384,128,0,0,1,2,0,0x0,0.000026,2.466349,332.989440,0,0.000000,0.024876,0.000000,0.000000,84.403670
