kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z20AccuracyDivideKerneliPf",0,0,0,2,34365,1032256,16,0,0,1,0,0,0x0,0.000168,6.005175,642.842060,0,0.000000,19.514400,4.388834,0.000000,99.990721
"_Z20AccuracyDivideKerneliPf",1,0,0,4,34365,1032256,16,0,0,1,0,0,0x0,0.000171,5.888237,627.804819,0,0.000000,19.055451,4.304740,0.000000,99.877960
"_Z20AccuracyDivideKerneliPf",2,0,0,5,34365,1032256,16,0,0,1,0,0,0x0,0.000167,6.034654,642.842060,0,0.000000,19.621511,4.410565,0.000000,99.990721
"_Z20AccuracyDivideKerneliPf",3,0,0,6,34365,1032256,16,0,0,1,0,0,0x0,0.000169,5.965794,639.015619,0,0.000000,19.303664,4.360145,0.000000,99.877960
"_Z20AccuracyDivideKerneliPf",4,0,0,7,34365,1032256,16,0,0,1,0,0,0x0,0.000169,5.969613,639.015619,0,0.000000,19.319355,4.364880,0.000000,99.877960
"_Z20AccuracyDivideKerneliPf",5,0,0,8,34365,1032256,16,0,0,1,0,0,0x0,0.000169,5.963147,635.234462,0,0.000000,19.297595,4.361353,0.000000,99.877960
"_Z20AccuracyDivideKerneliPf",6,0,0,9,34365,1032256,16,0,0,1,0,0,0x0,0.000169,5.956188,635.234462,0,0.000000,19.272953,4.354694,0.000000,99.877960
"_Z20AccuracyDivideKerneliPf",7,0,0,10,34365,1032256,16,0,0,1,0,0,0x0,0.000169,5.958366,635.234462,0,0.000000,19.268549,4.354624,0.000000,99.877960
"_Z20AccuracyDivideKerneliPf",8,0,0,11,34365,1032256,16,0,0,1,0,0,0x0,0.000167,6.025433,642.842060,0,0.000000,19.576027,4.401305,0.000000,99.990721
"_Z20AccuracyDivideKerneliPf",9,0,0,12,34365,1032256,16,0,0,1,0,0,0x0,0.000167,6.026784,642.842060,0,0.000000,19.592746,4.406308,0.000000,99.990721
"_Z20AccuracyDivideKerneliPf",10,0,0,13,34365,1032256,16,0,0,1,0,0,0x0,0.000167,6.026829,642.842060,0,0.000000,19.593827,4.404286,0.000000,99.990721
