kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z15kShuffleColumnsPfS_S_ii",0,0,0,6,12525,4129024,256,0,0,2,2,0,0x0,0.038827,88.699572,9436.488468,0,0.000000,98.321327,25.852411,0.000000,99.999797
"_Z15kShuffleColumnsPfS_S_ii",1,0,0,8,12525,4129024,256,0,0,2,2,0,0x0,0.038820,88.716667,9438.433183,0,0.000000,98.327208,25.858785,0.000000,99.999684
"_Z15kShuffleColumnsPfS_S_ii",2,0,0,9,12525,4129024,256,0,0,2,2,0,0x0,0.038831,88.690713,9435.516410,0,0.000000,98.296600,25.849115,0.000000,99.999796
"_Z15kShuffleColumnsPfS_S_ii",3,0,0,10,12525,4129024,256,0,0,2,2,0,0x0,0.038807,88.745871,9441.351759,0,0.000000,98.364916,25.895474,0.000000,99.999796
"_Z15kShuffleColumnsPfS_S_ii",4,0,0,11,12525,4129024,256,0,0,2,2,0,0x0,0.038808,88.742762,9441.108476,0,0.000000,98.367821,25.892675,0.000000,99.999796
"_Z15kShuffleColumnsPfS_S_ii",5,0,0,12,12525,4129024,256,0,0,2,2,0,0x0,0.038823,88.710061,9437.703821,0,0.000000,98.340547,25.872366,0.000000,99.999796
"_Z15kShuffleColumnsPfS_S_ii",6,0,0,13,12525,4129024,256,0,0,2,2,0,0x0,0.038830,88.692496,9435.759406,0,0.000000,98.333215,25.874310,0.000000,99.999797
"_Z15kShuffleColumnsPfS_S_ii",7,0,0,14,12525,4129024,256,0,0,2,2,0,0x0,0.038828,88.698199,9436.488468,0,0.000000,98.362550,25.876946,0.000000,99.999796
"_Z15kShuffleColumnsPfS_S_ii",8,0,0,15,12525,4129024,256,0,0,2,2,0,0x0,0.038807,88.744850,9441.351759,0,0.000000,98.415264,25.893500,0.000000,99.999796
"_Z15kShuffleColumnsPfS_S_ii",9,0,0,16,12525,4129024,256,0,0,2,2,0,0x0,0.038803,88.754157,9442.325019,0,0.000000,98.394450,25.861940,0.000000,99.999797
"_Z15kShuffleColumnsPfS_S_ii",10,0,0,17,12525,4129024,256,0,0,2,2,0,0x0,0.038789,88.788130,9445.976532,0,0.000000,98.441852,25.898155,0.000000,99.999796
