kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",0,0,0,6,91737,1576960,128,128,0,2,3,0,0x0,0.000049,4.479917,461.662041,270,0.000000,0.448742,0.295475,0.000000,86.734694
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",1,0,0,8,91737,1576960,128,128,0,2,3,0,0x0,0.000049,4.520373,461.662041,270,0.000000,0.413255,0.275503,0.000000,85.652798
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",2,0,0,9,91737,1576960,128,128,0,2,3,0,0x0,0.000036,6.080783,628.373333,270,0.000000,0.436662,0.107664,0.000000,93.700787
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",3,0,0,10,91737,1576960,128,128,0,2,3,0,0x0,0.000039,5.640807,580.036923,270,0.000000,0.403078,0.307581,0.000000,86.745214
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",4,0,0,11,91737,1576960,128,128,0,2,3,0,0x0,0.000038,5.766454,595.301053,270,0.000000,0.721201,0.430768,0.000000,86.724387
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",5,0,0,12,91737,1576960,128,128,0,2,3,0,0x0,0.000040,5.529217,565.536000,270,0.000000,0.734044,0.408365,0.000000,86.734694
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",6,0,0,13,91737,1576960,128,128,0,2,3,0,0x0,0.000038,5.768894,595.301053,270,0.000000,0.721099,0.408975,0.000000,86.724387
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",7,0,0,14,91737,1576960,128,128,0,2,3,0,0x0,0.000038,5.759706,595.301053,270,0.000000,0.626097,0.370945,0.000000,86.745214
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",8,0,0,15,91737,1576960,128,128,0,2,3,0,0x0,0.000039,5.652593,580.036923,270,0.000000,0.496427,0.322179,0.000000,86.724387
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",9,0,0,16,91737,1576960,128,128,0,2,3,0,0x0,0.000036,6.081304,628.373333,270,0.000000,0.363345,0.095233,0.000000,93.613707
"_Z21euclidean_kernel_samePKfmmS0_mmmPfmf",10,0,0,17,91737,1576960,128,128,0,2,3,0,0x0,0.000036,6.084019,628.373333,270,0.000000,0.374665,0.051930,0.000000,93.613707
