kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z10multMatrizPfS_S_i",0,0,0,6,24689,752640,192,0,0,12,5,0,0x0,0.000019,1.214544,160.249263,0,0.000000,0.089454,0.008945,0.000000,79.047619
"_Z10multMatrizPfS_S_i",1,0,0,8,24689,752640,192,0,0,12,5,0,0x0,0.000022,1.080962,144.987429,0,0.000000,0.079616,0.066588,0.000000,64.285714
"_Z10multMatrizPfS_S_i",2,0,0,9,24689,752640,192,0,0,12,5,0,0x0,0.000018,1.277806,169.152000,0,0.000000,6.428816,0.357632,0.000000,74.144487
"_Z10multMatrizPfS_S_i",3,0,0,10,24689,752640,192,0,0,12,5,0,0x0,0.000019,1.242967,169.152000,0,0.000000,0.091548,0.069909,0.000000,64.285714
"_Z10multMatrizPfS_S_i",4,0,0,11,24689,752640,192,0,0,12,5,0,0x0,0.000021,1.113356,152.236800,0,0.000000,0.082001,0.062619,0.000000,63.601533
"_Z10multMatrizPfS_S_i",5,0,0,12,24689,752640,192,0,0,12,5,0,0x0,0.000020,1.182202,160.249263,0,0.000000,0.087072,0.068075,0.000000,64.285714
"_Z10multMatrizPfS_S_i",6,0,0,13,24689,752640,192,0,0,12,5,0,0x0,0.000021,1.104464,144.987429,0,0.000000,0.081347,0.068035,0.000000,64.285714
"_Z10multMatrizPfS_S_i",7,0,0,14,24689,752640,192,0,0,12,5,0,0x0,0.000020,1.194991,160.249263,0,0.000000,0.088014,0.068811,0.000000,64.285714
"_Z10multMatrizPfS_S_i",8,0,0,15,24689,752640,192,0,0,12,5,0,0x0,0.000021,1.112792,152.236800,0,0.000000,0.081960,0.062588,0.000000,64.944649
"_Z10multMatrizPfS_S_i",9,0,0,16,24689,752640,192,0,0,12,5,0,0x0,0.000018,1.261700,169.152000,0,0.000000,0.092927,0.065894,0.000000,79.534884
"_Z10multMatrizPfS_S_i",10,0,0,17,24689,752640,192,0,0,12,5,0,0x0,0.000018,1.297342,179.102118,0,0.000000,0.095552,0.009555,0.000000,79.047619
