kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z6gaxpy3iPKdS0_Pd",0,0,0,6,111905,57600,16,0,160,8,6,0,0x0,2.391731,0.055900,5.400552,0,0.000000,99.335126,64.203921,0.001092,4.806206
"_Z6gaxpy3iPKdS0_Pd",1,0,0,8,111905,57600,16,0,160,8,6,0,0x0,35.722149,1.633949,214.033350,0,0.000000,21.678916,4.524328,0.000079,0.008140
"_Z6gaxpy3iPKdS0_Pd",2,0,0,9,111905,57600,16,0,160,8,6,0,0x0,2.445221,0.055986,5.409231,0,0.000000,99.137711,64.350332,0.001073,4.702139
"_Z6gaxpy3iPKdS0_Pd",3,0,0,10,111905,57600,16,0,160,8,6,0,0x0,117.658636,1.665078,218.207545,0,0.000000,12.362445,1.483402,0.000022,0.002358
"_Z6gaxpy3iPKdS0_Pd",4,0,0,11,111905,57600,16,0,160,8,6,0,0x0,0.002861,0.098593,6.746777,0,0.000000,99.999978,71.630122,0.000000,3.306947
"_Z6gaxpy3iPKdS0_Pd",5,0,0,12,111905,57600,16,0,160,8,6,0,0x0,0.000028,4.546159,387.862857,0,0.000000,14.934285,0.089311,0.000000,5.384615
"_Z6gaxpy3iPKdS0_Pd",6,0,0,13,111905,57600,16,0,160,8,6,0,0x0,2.476803,0.056210,5.430108,0,0.000000,99.655382,64.649622,0.001109,4.620966
"_Z6gaxpy3iPKdS0_Pd",7,0,0,14,111905,57600,16,0,160,8,6,0,0x0,117.670145,1.647457,215.897757,0,0.000000,11.911058,1.486365,0.000020,0.002382
"_Z6gaxpy3iPKdS0_Pd",8,0,0,15,111905,57600,16,0,160,8,6,0,0x0,0.003774,0.059069,5.633527,0,0.000000,99.999983,72.595494,0.000000,2.585936
"_Z6gaxpy3iPKdS0_Pd",9,0,0,16,111905,57600,16,0,160,8,6,0,0x0,0.000023,2.868964,374.824727,0,0.000000,12.947765,0.076896,0.000000,2.494802
"_Z6gaxpy3iPKdS0_Pd",10,0,0,17,111905,57600,16,0,160,8,6,0,0x0,2.411414,0.056071,5.416988,0,0.000000,98.900097,64.127745,0.001166,4.765847
