kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z19ComputeOrientationsPfPiS_iii",0,0,0,6,126000,652288,64,2688,0,11,2,0,0x0,0.000058,66.618185,8547.222069,438256,0.000000,16.031563,3.700667,0.000000,99.301458
"_Z19ComputeOrientationsPfPiS_iii",1,0,0,8,126000,652288,64,2688,0,11,2,0,0x0,0.000062,62.494452,8126.866885,438256,0.000000,14.920909,3.502613,0.000000,98.987933
"_Z19ComputeOrientationsPfPiS_iii",2,0,0,9,126000,652288,64,2688,0,11,2,0,0x0,0.000057,68.131901,8852.480000,438256,0.000000,16.160750,3.778155,0.000000,99.301428
"_Z19ComputeOrientationsPfPiS_iii",3,0,0,10,126000,652288,64,2688,0,11,2,0,0x0,0.000060,64.669544,8402.353898,438256,0.000000,15.537310,3.687416,0.000000,98.987845
"_Z19ComputeOrientationsPfPiS_iii",4,0,0,11,126000,652288,64,2688,0,11,2,0,0x0,0.000060,64.606821,8402.353898,438256,0.000000,15.358763,3.639255,0.000000,98.987933
"_Z19ComputeOrientationsPfPiS_iii",5,0,0,12,126000,652288,64,2688,0,11,2,0,0x0,0.000060,64.352458,8262.314667,438256,0.000000,15.326342,3.614020,0.000000,98.987933
"_Z19ComputeOrientationsPfPiS_iii",6,0,0,13,126000,652288,64,2688,0,11,2,0,0x0,0.000061,63.392976,8126.866885,438256,0.000000,15.153601,3.604138,0.000000,98.987933
"_Z19ComputeOrientationsPfPiS_iii",7,0,0,14,126000,652288,64,2688,0,11,2,0,0x0,0.000061,63.902385,8262.314667,438256,0.000000,15.302707,3.618659,0.000000,98.987889
"_Z19ComputeOrientationsPfPiS_iii",8,0,0,15,126000,652288,64,2688,0,11,2,0,0x0,0.000057,67.430336,8697.173333,438256,0.000000,16.108904,3.749864,0.000000,99.301458
"_Z19ComputeOrientationsPfPiS_iii",9,0,0,16,126000,652288,64,2688,0,11,2,0,0x0,0.000057,67.531777,8697.173333,438256,0.000000,16.205359,3.734248,0.000000,99.301458
"_Z19ComputeOrientationsPfPiS_iii",10,0,0,17,126000,652288,64,2688,0,11,2,0,0x0,0.000057,67.500136,8697.173333,438256,0.000000,16.058840,3.744484,0.000000,99.301458
