kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z20kernelUpdateParticlePfS_S_S_ff",0,0,0,8,86041,2849280,32,0,0,2,2,0,0x0,0.000229,12.587783,1471.056842,0,0.000000,64.724579,8.170142,0.000000,99.901968
"_Z20kernelUpdateParticlePfS_S_S_ff",1,0,0,10,86041,2849280,32,0,0,2,2,0,0x0,0.000232,12.376086,1445.693793,0,0.000000,63.573418,8.055392,0.000000,99.856835
"_Z20kernelUpdateParticlePfS_S_S_ff",2,0,0,11,86041,2849280,32,0,0,2,2,0,0x0,0.000229,12.587851,1471.056842,0,0.000000,64.560237,8.185638,0.000000,99.901968
"_Z20kernelUpdateParticlePfS_S_S_ff",3,0,0,12,86041,2849280,32,0,0,2,2,0,0x0,0.000231,12.447337,1451.952208,0,0.000000,63.809079,8.100416,0.000000,99.853786
"_Z20kernelUpdateParticlePfS_S_S_ff",4,0,0,13,86041,2849280,32,0,0,2,2,0,0x0,0.000231,12.452994,1451.952208,0,0.000000,63.838554,8.128987,0.000000,99.854396
"_Z20kernelUpdateParticlePfS_S_S_ff",5,0,0,14,86041,2849280,32,0,0,2,2,0,0x0,0.000231,12.430530,1451.952208,0,0.000000,63.739461,8.102238,0.000000,99.856836
"_Z20kernelUpdateParticlePfS_S_S_ff",6,0,0,15,86041,2849280,32,0,0,2,2,0,0x0,0.000231,12.431033,1451.952208,0,0.000000,63.761960,8.103377,0.000000,99.861408
"_Z20kernelUpdateParticlePfS_S_S_ff",7,0,0,16,86041,2849280,32,0,0,2,2,0,0x0,0.000231,12.429221,1451.952208,0,0.000000,63.591393,8.103950,0.000000,99.856837
"_Z20kernelUpdateParticlePfS_S_S_ff",8,0,0,17,86041,2849280,32,0,0,2,2,0,0x0,0.000229,12.583997,1471.056842,0,0.000000,64.428518,8.192290,0.000000,99.901968
"_Z20kernelUpdateParticlePfS_S_S_ff",9,0,0,18,86041,2849280,32,0,0,2,2,0,0x0,0.000229,12.584995,1471.056842,0,0.000000,64.331510,8.184532,0.000000,99.901968
"_Z20kernelUpdateParticlePfS_S_S_ff",10,0,0,19,86041,2849280,32,0,0,2,2,0,0x0,0.000229,12.582724,1471.056842,0,0.000000,64.481867,8.191461,0.000000,99.901968
