kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z11fill_kernelifPfi",0,0,0,2,44584,4145152,256,0,0,0,1,0,0x0,0.001839,92.554177,12114.981258,0,0.000000,2.080888,0.470937,0.000000,98.391194
"_Z11fill_kernelifPfi",1,0,0,4,44584,4145152,256,0,0,0,1,0,0x0,0.001836,92.504239,12102.487773,0,0.000000,2.073364,0.474157,0.000000,98.374534
"_Z11fill_kernelifPfi",2,0,0,5,44584,4145152,256,0,0,0,1,0,0x0,0.001826,92.521067,12107.499812,0,0.000000,2.092975,0.502122,0.000000,98.172043
"_Z11fill_kernelifPfi",3,0,0,6,44584,4145152,256,0,0,0,1,0,0x0,0.001842,92.515147,12106.943896,0,0.000000,2.072827,0.507635,0.000000,98.172043
"_Z11fill_kernelifPfi",4,0,0,7,44584,4145152,256,0,0,0,1,0,0x0,0.001840,92.505941,12107.627537,0,0.000000,2.076453,0.490875,0.000000,98.176567
"_Z11fill_kernelifPfi",5,0,0,8,44584,4145152,256,0,0,0,1,0,0x0,0.001827,92.496824,12102.224079,0,0.000000,2.082205,0.469183,0.000000,98.394224
"_Z11fill_kernelifPfi",6,0,0,9,44584,4145152,256,0,0,0,1,0,0x0,0.001830,92.510699,12108.862635,0,0.000000,2.081984,0.469432,0.000000,98.395738
"_Z11fill_kernelifPfi",7,0,0,10,44584,4145152,256,0,0,0,1,0,0x0,0.001836,92.504407,12105.172845,0,0.000000,2.078362,0.468335,0.000000,98.395738
"_Z11fill_kernelifPfi",8,0,0,11,44584,4145152,256,0,0,0,1,0,0x0,0.001829,92.506833,12102.934045,0,0.000000,2.083137,0.469395,0.000000,98.395738
"_Z11fill_kernelifPfi",9,0,0,12,44584,4145152,256,0,0,0,1,0,0x0,0.001830,92.518809,12109.600682,0,0.000000,2.076797,0.468104,0.000000,98.395738
"_Z11fill_kernelifPfi",10,0,0,13,44584,4145152,256,0,0,0,1,0,0x0,0.001836,92.505301,12103.499015,0,0.000000,2.069454,0.466447,0.000000,98.395738
