kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z5gfilliPKdPd",0,0,0,4,110878,1040384,32,0,0,0,1,0,0x0,0.000087,0.733845,97.113302,0,0.000000,0.038851,0.005936,0.000000,82.967033
"_Z5gfilliPKdPd",1,0,0,6,110878,1040384,32,0,0,0,1,0,0x0,0.000093,0.687239,90.779826,0,0.000000,0.048006,0.017686,0.000000,65.086207
"_Z5gfilliPKdPd",2,0,0,7,110878,1040384,32,0,0,0,1,0,0x0,0.000087,0.733591,97.113302,0,0.000000,0.038837,0.005933,0.000000,82.967033
"_Z5gfilliPKdPd",3,0,0,8,110878,1040384,32,0,0,0,1,0,0x0,0.000090,0.706978,92.797156,0,0.000000,0.051984,0.020274,0.000000,65.086207
"_Z5gfilliPKdPd",4,0,0,9,110878,1040384,32,0,0,0,1,0,0x0,0.000090,0.706777,92.797156,0,0.000000,0.051449,0.019748,0.000000,65.086207
"_Z5gfilliPKdPd",5,0,0,10,110878,1040384,32,0,0,0,1,0,0x0,0.000090,0.705155,92.797156,0,0.000000,0.051850,0.020221,0.000000,65.086207
"_Z5gfilliPKdPd",6,0,0,11,110878,1040384,32,0,0,0,1,0,0x0,0.000091,0.703439,92.797156,0,0.000000,0.050517,0.018965,0.000000,65.086207
"_Z5gfilliPKdPd",7,0,0,12,110878,1040384,32,0,0,0,1,0,0x0,0.000091,0.703545,92.797156,0,0.000000,0.049317,0.018106,0.000000,65.086207
"_Z5gfilliPKdPd",8,0,0,13,110878,1040384,32,0,0,0,1,0,0x0,0.000087,0.732590,95.997057,0,0.000000,0.038784,0.005925,0.000000,82.967033
"_Z5gfilliPKdPd",9,0,0,14,110878,1040384,32,0,0,0,1,0,0x0,0.000087,0.733602,97.113302,0,0.000000,0.038838,0.005934,0.000000,82.967033
"_Z5gfilliPKdPd",10,0,0,15,110878,1040384,32,0,0,0,1,0,0x0,0.000087,0.732522,95.997057,0,0.000000,0.038781,0.005925,0.000000,82.967033
