kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z12subgradinputPfS_S_iiiiiii",0,0,0,6,130285,1517824,64,0,0,6,5,0,0x0,0.000065,12.285080,1057.980000,0,0.000000,0.243452,0.023404,0.000000,93.545279
"_Z12subgradinputPfS_S_iiiiiii",1,0,0,8,130285,1517824,64,0,0,6,5,0,0x0,0.000070,11.297550,967.296000,0,0.000000,0.232314,0.083651,0.000000,84.951881
"_Z12subgradinputPfS_S_iiiiiii",2,0,0,9,130285,1517824,64,0,0,6,5,0,0x0,0.000065,12.281524,1057.980000,0,0.000000,0.231562,0.024845,0.000000,93.545279
"_Z12subgradinputPfS_S_iiiiiii",3,0,0,10,130285,1517824,64,0,0,6,5,0,0x0,0.000068,11.673220,995.745882,0,0.000000,0.243936,0.086661,0.000000,85.626102
"_Z12subgradinputPfS_S_iiiiiii",4,0,0,11,130285,1517824,64,0,0,6,5,0,0x0,0.000069,11.590736,995.745882,0,0.000000,0.238798,0.086732,0.000000,83.923941
"_Z12subgradinputPfS_S_iiiiiii",5,0,0,12,130285,1517824,64,0,0,6,5,0,0x0,0.000068,11.650676,995.745882,0,0.000000,0.254677,0.087181,0.000000,85.550661
"_Z12subgradinputPfS_S_iiiiiii",6,0,0,13,130285,1517824,64,0,0,6,5,0,0x0,0.000069,11.567458,995.745882,0,0.000000,0.367587,0.198788,0.000000,85.475352
"_Z12subgradinputPfS_S_iiiiiii",7,0,0,14,130285,1517824,64,0,0,6,5,0,0x0,0.000068,11.642471,995.745882,0,0.000000,0.246266,0.085061,0.000000,85.550661
"_Z12subgradinputPfS_S_iiiiiii",8,0,0,15,130285,1517824,64,0,0,6,5,0,0x0,0.000065,12.260822,1057.980000,0,0.000000,0.230449,0.023840,0.000000,93.545279
"_Z12subgradinputPfS_S_iiiiiii",9,0,0,16,130285,1517824,64,0,0,6,5,0,0x0,0.000065,12.256454,1057.980000,0,0.000000,0.210147,0.024794,0.000000,93.545279
"_Z12subgradinputPfS_S_iiiiiii",10,0,0,17,130285,1517824,64,0,0,6,5,0,0x0,0.000065,12.267557,1057.980000,0,0.000000,0.199013,0.023130,0.000000,93.545279
