kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z18computeStateMinMaxiiiPiPfS0_S0_",0,0,0,8,54728,702464,128,0,176,33,13,6,0x0,0.001950,7.647185,907.237008,21951,0.000000,16.337148,5.113978,0.265091,99.848457
"_Z18computeStateMinMaxiiiPiPfS0_S0_",1,0,0,10,54728,702464,128,0,176,33,13,6,0x0,0.000898,16.399400,1950.472419,21952,0.000000,35.391785,11.367794,0.595930,99.846718
"_Z18computeStateMinMaxiiiPiPfS0_S0_",2,0,0,11,54728,702464,128,0,176,33,13,6,0x0,0.000888,16.575339,1970.132036,21952,0.000000,35.775439,11.350269,0.570696,99.845414
"_Z18computeStateMinMaxiiiPiPfS0_S0_",3,0,0,12,54728,702464,128,0,176,33,13,6,0x0,0.000888,16.572305,1971.655720,21952,0.000000,35.810599,11.302389,0.860797,99.849534
"_Z18computeStateMinMaxiiiPiPfS0_S0_",4,0,0,13,54728,702464,128,0,176,33,13,6,0x0,0.000890,16.534314,1965.155092,21952,0.000000,35.643547,11.198859,0.763962,99.847022
"_Z18computeStateMinMaxiiiPiPfS0_S0_",5,0,0,14,54728,702464,128,0,176,33,13,6,0x0,0.000892,16.485444,1960.130009,21952,0.000000,35.531355,11.392279,0.717844,99.845027
"_Z18computeStateMinMaxiiiPiPfS0_S0_",6,0,0,15,54728,702464,128,0,176,33,13,6,0x0,0.000889,16.553103,1967.690727,21952,0.000000,35.684694,11.158070,0.799825,99.850906
"_Z18computeStateMinMaxiiiPiPfS0_S0_",7,0,0,16,54728,702464,128,0,176,33,13,6,0x0,0.000891,16.516940,1964.310292,21952,0.000000,35.605733,11.422444,0.797202,99.849104
"_Z18computeStateMinMaxiiiPiPfS0_S0_",8,0,0,17,54728,702464,128,0,176,33,13,6,0x0,0.000889,16.556089,1969.678559,21952,0.000000,35.803378,11.172904,0.738911,99.841465
"_Z18computeStateMinMaxiiiPiPfS0_S0_",9,0,0,18,54728,702464,128,0,176,33,13,6,0x0,0.000889,16.550444,1968.315676,21952,0.000000,35.792797,11.183369,0.715309,99.849325
"_Z18computeStateMinMaxiiiPiPfS0_S0_",10,0,0,19,54728,702464,128,0,176,33,13,6,0x0,0.000889,16.559168,1968.025341,21952,0.000000,35.531699,11.207192,0.754278,99.847704
