kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",0,0,0,10,37540,253952,256,0,0,11,8,0,0x0,20.739817,0.156860,20.559783,0,0.000000,1.505177,0.239619,0.000000,97.765216
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",1,0,0,12,37540,253952,256,0,0,11,8,0,0x0,20.740771,0.156853,20.558837,0,0.000000,1.505277,0.242077,0.000000,97.764233
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",2,0,0,13,37540,253952,256,0,0,11,8,0,0x0,21.653469,0.150242,19.692322,0,0.000000,1.450280,0.220548,0.000000,96.155660
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",3,0,0,14,37540,253952,256,0,0,11,8,0,0x0,20.759531,0.156711,20.540259,0,0.000000,1.537488,0.243649,0.000000,97.762616
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",4,0,0,15,37540,253952,256,0,0,11,8,0,0x0,20.763059,0.156685,20.536774,0,0.000000,1.530950,0.236994,0.000000,97.761967
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",5,0,0,16,37540,253952,256,0,0,11,8,0,0x0,20.743426,0.156833,20.556206,0,0.000000,1.495330,0.239197,0.000000,97.767710
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",6,0,0,17,37540,253952,256,0,0,11,8,0,0x0,20.741604,0.156847,20.558011,0,0.000000,1.502415,0.235135,0.000000,97.764000
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",7,0,0,18,37540,253952,256,0,0,11,8,0,0x0,20.752002,0.156768,20.547716,0,0.000000,1.511623,0.239154,0.000000,97.762953
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",8,0,0,19,37540,253952,256,0,0,11,8,0,0x0,20.741932,0.156844,20.557686,0,0.000000,1.510619,0.237409,0.000000,97.764538
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",9,0,0,20,37540,253952,256,0,0,11,8,0,0x0,20.741607,0.156847,20.558008,0,0.000000,1.509923,0.238764,0.000000,97.763789
"_Z13getRestrictediiiiPfiS_iS_iS_iS_i",10,0,0,21,37540,253952,256,0,0,11,8,0,0x0,20.745788,0.156815,20.553866,0,0.000000,1.516675,0.236623,0.000000,97.765256
