kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z10degreeCalcPiS_S_ii",0,0,0,6,52583,1655808,192,0,0,1,1,0,0x0,0.000038,9.997280,1163.540757,0,0.000000,29.709088,3.257411,0.000000,99.388066
"_Z10degreeCalcPiS_S_ii",1,0,0,8,52583,1655808,192,0,0,1,1,0,0x0,0.000038,9.889989,1132.921263,0,0.000000,33.052257,4.046108,0.000000,99.112319
"_Z10degreeCalcPiS_S_ii",2,0,0,9,52583,1655808,192,0,0,1,1,0,0x0,0.000032,11.689607,1345.344000,0,0.000000,36.961425,3.928826,0.000000,99.390846
"_Z10degreeCalcPiS_S_ii",3,0,0,10,52583,1655808,192,0,0,1,1,0,0x0,0.000036,10.598923,1230.028800,0,0.000000,34.294541,4.324343,0.000000,99.135963
"_Z10degreeCalcPiS_S_ii",4,0,0,11,52583,1655808,192,0,0,1,1,0,0x0,0.000037,10.358479,1195.861333,0,0.000000,32.521481,3.718034,0.000000,99.130292
"_Z10degreeCalcPiS_S_ii",5,0,0,12,52583,1655808,192,0,0,1,1,0,0x0,0.000037,10.271797,1195.861333,0,0.000000,32.213762,3.863517,0.000000,99.127067
"_Z10degreeCalcPiS_S_ii",6,0,0,13,52583,1655808,192,0,0,1,1,0,0x0,0.000037,10.278065,1195.861333,0,0.000000,32.355459,3.820109,0.000000,99.125470
"_Z10degreeCalcPiS_S_ii",7,0,0,14,52583,1655808,192,0,0,1,1,0,0x0,0.000038,10.034503,1163.540757,0,0.000000,31.702908,3.762680,0.000000,99.133024
"_Z10degreeCalcPiS_S_ii",8,0,0,15,52583,1655808,192,0,0,1,1,0,0x0,0.000038,9.957387,1132.921263,0,0.000000,31.077065,3.603215,0.000000,99.128863
"_Z10degreeCalcPiS_S_ii",9,0,0,16,52583,1655808,192,0,0,1,1,0,0x0,0.000030,12.534106,1435.033600,0,0.000000,38.730931,4.076750,0.000000,99.391087
"_Z10degreeCalcPiS_S_ii",10,0,0,17,52583,1655808,192,0,0,1,1,0,0x0,0.000033,11.376215,1304.576000,0,0.000000,35.425031,3.781753,0.000000,99.389479
