kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z19ComputeOrientationsPfS_iii",0,0,0,4,65496,614656,256,2688,0,12,3,0,0x0,0.000192,82.323120,9921.456000,1310464,10.221149,6.796656,0.526301,0.000000,99.307012
"_Z19ComputeOrientationsPfS_iii",1,0,0,6,65496,614656,256,2688,0,12,3,0,0x0,0.000195,79.970341,9632.720738,1295076,15.375764,7.147353,0.600063,0.000000,98.580171
"_Z19ComputeOrientationsPfS_iii",2,0,0,7,65496,614656,256,2688,0,12,3,0,0x0,0.000191,81.873119,9886.447832,1295120,18.590885,7.243875,0.585471,0.000000,99.046115
"_Z19ComputeOrientationsPfS_iii",3,0,0,8,65496,614656,256,2688,0,12,3,0,0x0,0.000193,81.010994,9783.133333,1295072,16.649497,7.159810,0.601795,0.000000,98.671935
"_Z19ComputeOrientationsPfS_iii",4,0,0,9,65496,614656,256,2688,0,12,3,0,0x0,0.000193,80.841590,9732.483316,1295084,16.966084,7.116076,0.593168,0.000000,98.766311
"_Z19ComputeOrientationsPfS_iii",5,0,0,10,65496,614656,256,2688,0,12,3,0,0x0,0.000196,80.772340,9768.818215,1310464,14.692592,6.944316,0.579131,0.000000,98.641771
"_Z19ComputeOrientationsPfS_iii",6,0,0,11,65496,614656,256,2688,0,12,3,0,0x0,0.000191,80.622523,9747.259284,1279788,15.264619,7.259705,0.589844,0.000000,98.427808
"_Z19ComputeOrientationsPfS_iii",7,0,0,12,65496,614656,256,2688,0,12,3,0,0x0,0.000196,80.702337,9718.977306,1310464,17.286320,7.018990,0.572974,0.000000,98.648256
"_Z19ComputeOrientationsPfS_iii",8,0,0,13,65496,614656,256,2688,0,12,3,0,0x0,0.000190,81.935416,9886.631074,1295136,15.552418,7.105027,0.565560,0.000000,98.772412
"_Z19ComputeOrientationsPfS_iii",9,0,0,14,65496,614656,256,2688,0,12,3,0,0x0,0.000189,81.439699,9851.021617,1279808,19.112459,7.251339,0.581093,0.000000,98.552810
"_Z19ComputeOrientationsPfS_iii",10,0,0,15,65496,614656,256,2688,0,12,3,0,0x0,0.000194,81.609061,9870.049492,1310464,18.704689,7.081661,0.563543,0.000000,99.051197
