path,function,time,blocks,matrix
./data/kernels/10706/63/main.cu,incrValue,14.411,"(8, 8)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,14.881,"(16, 16)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.231,"(24, 24)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.721,"(32, 32)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.541,"(1, 64)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.081,"(1, 128)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,14.661,"(1, 192)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.491,"(1, 256)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.371,"(1, 320)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.341,"(1, 384)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.251,"(1, 448)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.131,"(1, 512)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.161,"(1, 576)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.161,"(1, 640)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.161,"(1, 704)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.101,"(1, 768)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.141,"(1, 832)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.041,"(1, 896)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.071,"(1, 960)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.211,"(1, 1024)","(240, 240)"
./data/kernels/10706/63/main.cu,incrValue,13.271,"(8, 8)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.111,"(16, 16)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.381,"(24, 24)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.251,"(32, 32)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.361,"(1, 64)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.361,"(1, 128)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.171,"(1, 192)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.631,"(1, 256)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.421,"(1, 320)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.201,"(1, 384)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.141,"(1, 448)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.251,"(1, 512)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.201,"(1, 576)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.371,"(1, 640)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.191,"(1, 704)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.071,"(1, 768)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,18.952,"(1, 832)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.321,"(1, 896)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.19,"(1, 960)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.061,"(1, 1024)","(496, 496)"
./data/kernels/10706/63/main.cu,incrValue,13.271,"(8, 8)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.311,"(16, 16)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,12.991,"(24, 24)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.241,"(32, 32)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.091,"(1, 64)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.24,"(1, 128)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.271,"(1, 192)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.141,"(1, 256)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.111,"(1, 320)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.101,"(1, 384)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.111,"(1, 448)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.051,"(1, 512)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.221,"(1, 576)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.041,"(1, 640)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.031,"(1, 704)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,12.951,"(1, 768)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.391,"(1, 832)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.211,"(1, 896)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.041,"(1, 960)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,19.502,"(1, 1024)","(784, 784)"
./data/kernels/10706/63/main.cu,incrValue,13.631,"(8, 8)","(1016, 1016)"
./data/kernels/10706/63/main.cu,incrValue,13.431,"(16, 16)","(1016, 1016)"
./data/kernels/10706/63/main.cu,incrValue,14.141,"(24, 24)","(1016, 1016)"
./data/kernels/10706/63/main.cu,incrValue,13.461,"(32, 32)","(1016, 1016)"
./data/kernels/10706/63/main.cu,incrValue,13.191,"(1, 64)","(1016, 1016)"
./data/kernels/10706/63/main.cu,incrValue,13.301,"(1, 128)","(1016, 1016)"
