path,function,time,blocks,matrix
./data/kernels/121/14/main.cu,kWriteRows,17.871,"(8, 8)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.661,"(16, 16)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.981,"(24, 24)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.451,"(32, 32)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.441,"(1, 64)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.611,"(1, 128)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,15.061,"(1, 192)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.961,"(1, 256)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.661,"(1, 320)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.661,"(1, 384)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.571,"(1, 448)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.501,"(1, 512)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.561,"(1, 576)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.431,"(1, 640)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.591,"(1, 704)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.521,"(1, 768)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.512,"(1, 832)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.601,"(1, 896)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.751,"(1, 960)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.641,"(1, 1024)","(240, 240)"
./data/kernels/121/14/main.cu,kWriteRows,14.701,"(8, 8)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.651,"(16, 16)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.481,"(24, 24)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.821,"(32, 32)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.731,"(1, 64)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.542,"(1, 128)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.572,"(1, 192)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.741,"(1, 256)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.731,"(1, 320)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.541,"(1, 384)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.761,"(1, 448)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.872,"(1, 512)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.821,"(1, 576)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.691,"(1, 640)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.821,"(1, 704)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.711,"(1, 768)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.701,"(1, 832)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.682,"(1, 896)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.651,"(1, 960)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.921,"(1, 1024)","(496, 496)"
./data/kernels/121/14/main.cu,kWriteRows,14.831,"(8, 8)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.621,"(16, 16)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.721,"(24, 24)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.801,"(32, 32)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.611,"(1, 64)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.731,"(1, 128)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.861,"(1, 192)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.861,"(1, 256)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.812,"(1, 320)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.801,"(1, 384)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,16.182,"(1, 448)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,15.011,"(1, 512)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.711,"(1, 576)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,16.551,"(1, 640)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,21.241,"(1, 704)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.761,"(1, 768)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.801,"(1, 832)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.961,"(1, 896)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.802,"(1, 960)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,15.021,"(1, 1024)","(784, 784)"
./data/kernels/121/14/main.cu,kWriteRows,14.991,"(8, 8)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.771,"(16, 16)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.992,"(24, 24)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.921,"(32, 32)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,15.001,"(1, 64)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,15.011,"(1, 128)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.871,"(1, 192)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,15.001,"(1, 256)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.981,"(1, 320)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,15.041,"(1, 384)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.801,"(1, 448)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.891,"(1, 512)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.891,"(1, 576)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,15.161,"(1, 640)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,15.301,"(1, 704)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.951,"(1, 768)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,15.031,"(1, 832)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,20.752,"(1, 896)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,14.881,"(1, 960)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,15.121,"(1, 1024)","(1016, 1016)"
./data/kernels/121/14/main.cu,kWriteRows,15.101,"(8, 8)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,14.911,"(16, 16)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,14.991,"(24, 24)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,14.981,"(32, 32)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.431,"(1, 64)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,14.871,"(1, 128)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.251,"(1, 192)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.021,"(1, 256)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.042,"(1, 320)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.141,"(1, 384)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.441,"(1, 448)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,14.971,"(1, 512)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,14.891,"(1, 576)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.251,"(1, 640)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,14.991,"(1, 704)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,14.931,"(1, 768)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.071,"(1, 832)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.271,"(1, 896)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,15.441,"(1, 960)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,14.981,"(1, 1024)","(1232, 1232)"
./data/kernels/121/14/main.cu,kWriteRows,16.391,"(8, 8)","(1680, 1680)"
./data/kernels/121/14/main.cu,kWriteRows,14.971,"(16, 16)","(1680, 1680)"
./data/kernels/121/14/main.cu,kWriteRows,15.021,"(24, 24)","(1680, 1680)"
./data/kernels/121/14/main.cu,kWriteRows,15.031,"(32, 32)","(1680, 1680)"
./data/kernels/121/14/main.cu,kWriteRows,14.971,"(1, 64)","(1680, 1680)"
./data/kernels/121/14/main.cu,kWriteRows,15.271,"(1, 128)","(1680, 1680)"
./data/kernels/121/14/main.cu,kWriteRows,15.231,"(1, 192)","(1680, 1680)"
./data/kernels/121/14/main.cu,kWriteRows,15.061,"(1, 256)","(1680, 1680)"
