path,function,time,blocks,matrix
./data/kernels/6655/1/main.cu,kernel0,14.951,"(8, 8)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,15.671,"(16, 16)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,15.061,"(24, 24)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,15.111,"(32, 32)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.961,"(1, 64)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,15.001,"(1, 128)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.641,"(1, 192)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.571,"(1, 256)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.621,"(1, 320)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.581,"(1, 384)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.921,"(1, 448)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.701,"(1, 512)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.452,"(1, 576)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,19.121,"(1, 640)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.561,"(1, 704)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.401,"(1, 768)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.491,"(1, 832)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.651,"(1, 896)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.921,"(1, 960)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.411,"(1, 1024)","(240, 240)"
./data/kernels/6655/1/main.cu,kernel0,14.451,"(8, 8)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.501,"(16, 16)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.831,"(24, 24)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.561,"(32, 32)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.321,"(1, 64)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.412,"(1, 128)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.542,"(1, 192)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.531,"(1, 256)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.651,"(1, 320)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,15.151,"(1, 384)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,19.482,"(1, 448)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,15.812,"(1, 512)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.401,"(1, 576)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.582,"(1, 640)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.791,"(1, 704)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.851,"(1, 768)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,22.052,"(1, 832)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.641,"(1, 896)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.761,"(1, 960)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.691,"(1, 1024)","(496, 496)"
./data/kernels/6655/1/main.cu,kernel0,14.711,"(8, 8)","(784, 784)"
