path,function,time,blocks,matrix
./data/kernels/697/1/main.cu,MatrixMultiple,15.421,"(8, 8)","(240, 240)"
./data/kernels/697/1/main.cu,MatrixMultiple,14.701,"(16, 16)","(240, 240)"
./data/kernels/697/1/main.cu,MatrixMultiple,14.591,"(24, 24)","(240, 240)"
./data/kernels/697/1/main.cu,MatrixMultiple,14.771,"(32, 32)","(240, 240)"
./data/kernels/697/1/main.cu,MatrixMultiple,15.011,"(1, 64)","(240, 240)"
./data/kernels/697/1/main.cu,MatrixMultiple,14.781,"(1, 128)","(240, 240)"
./data/kernels/697/1/main.cu,MatrixMultiple,14.901,"(1, 192)","(240, 240)"
./data/kernels/697/1/main.cu,MatrixMultiple,15.111,"(1, 256)","(240, 240)"
./data/kernels/697/1/main.cu,MatrixMultiple,14.912,"(1, 320)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,15.551,"(8, 8)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,14.931,"(16, 16)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,14.981,"(24, 24)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,19.952,"(32, 32)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,15.271,"(1, 64)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,15.041,"(1, 128)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,15.722,"(1, 192)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,15.661,"(1, 256)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,15.181,"(1, 320)","(240, 240)"
./data/kernels/697/4/main.cu,shareMatrixMultiple,15.402,"(1, 384)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.611,"(8, 8)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.531,"(16, 16)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.111,"(24, 24)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.302,"(32, 32)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.231,"(1, 64)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.281,"(1, 128)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.351,"(1, 192)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,16.382,"(1, 256)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.481,"(1, 320)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,16.051,"(1, 384)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.261,"(1, 448)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,16.551,"(1, 512)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,16.111,"(1, 576)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,16.191,"(1, 640)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.881,"(1, 704)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,16.071,"(1, 768)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.881,"(1, 832)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,15.671,"(1, 896)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,16.382,"(1, 960)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,16.511,"(1, 1024)","(240, 240)"
./data/kernels/7/0/main.cu,makeHE,16.701,"(8, 8)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,15.741,"(16, 16)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.511,"(24, 24)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.401,"(32, 32)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.661,"(1, 64)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,15.932,"(1, 128)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.022,"(1, 192)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,15.802,"(1, 256)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.711,"(1, 320)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.451,"(1, 384)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,15.841,"(1, 448)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.241,"(1, 512)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.372,"(1, 576)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,15.831,"(1, 640)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.142,"(1, 704)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,15.871,"(1, 768)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.431,"(1, 832)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,15.871,"(1, 896)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,16.211,"(1, 960)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,17.372,"(1, 1024)","(496, 496)"
./data/kernels/7/0/main.cu,makeHE,21.902,"(8, 8)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.072,"(16, 16)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,15.971,"(24, 24)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,15.951,"(32, 32)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.071,"(1, 64)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,17.281,"(1, 128)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,15.881,"(1, 192)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.011,"(1, 256)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.061,"(1, 320)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.841,"(1, 384)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.131,"(1, 448)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.171,"(1, 512)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.661,"(1, 576)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.092,"(1, 640)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.272,"(1, 704)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.301,"(1, 768)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,17.052,"(1, 832)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.131,"(1, 896)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.002,"(1, 960)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,16.231,"(1, 1024)","(784, 784)"
./data/kernels/7/0/main.cu,makeHE,15.812,"(8, 8)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.071,"(16, 16)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.081,"(24, 24)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.191,"(32, 32)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.431,"(1, 64)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.131,"(1, 128)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.282,"(1, 192)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.371,"(1, 256)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.461,"(1, 320)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.161,"(1, 384)","(1016, 1016)"
./data/kernels/7/0/main.cu,makeHE,16.241,"(1, 448)","(1016, 1016)"
