path,function,time,blocks,matrix
./data/kernels/14613/3/main.cu,kernal2,14.471,"(8, 8)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,14.251,"(16, 16)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.641,"(24, 24)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.681,"(32, 32)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,14.241,"(1, 64)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.401,"(1, 128)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.471,"(1, 192)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.441,"(1, 256)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.921,"(1, 320)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.761,"(1, 384)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.531,"(1, 448)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.431,"(1, 512)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.461,"(1, 576)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.501,"(1, 640)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.521,"(1, 704)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.741,"(1, 768)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.501,"(1, 832)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.391,"(1, 896)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.591,"(1, 960)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.561,"(1, 1024)","(240, 240)"
./data/kernels/14613/3/main.cu,kernal2,13.511,"(8, 8)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.571,"(16, 16)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.571,"(24, 24)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.531,"(32, 32)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,14.121,"(1, 64)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.581,"(1, 128)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.371,"(1, 192)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.381,"(1, 256)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.541,"(1, 320)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.5,"(1, 384)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.731,"(1, 448)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.481,"(1, 512)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.53,"(1, 576)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.641,"(1, 640)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.421,"(1, 704)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.751,"(1, 768)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.531,"(1, 832)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.531,"(1, 896)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.991,"(1, 960)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.671,"(1, 1024)","(496, 496)"
./data/kernels/14613/3/main.cu,kernal2,13.481,"(8, 8)","(784, 784)"
./data/kernels/14613/3/main.cu,kernal2,13.881,"(16, 16)","(784, 784)"
./data/kernels/14613/3/main.cu,kernal2,14.611,"(24, 24)","(784, 784)"
./data/kernels/14613/3/main.cu,kernal2,13.991,"(32, 32)","(784, 784)"
./data/kernels/14613/3/main.cu,kernal2,13.581,"(1, 64)","(784, 784)"
./data/kernels/14613/3/main.cu,kernal2,14.691,"(1, 128)","(784, 784)"
