path,function,time,blocks,matrix
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.291,"(8, 8)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.091,"(16, 16)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,18.751,"(24, 24)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.431,"(32, 32)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.512,"(1, 64)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,18.931,"(1, 128)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.452,"(1, 192)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.291,"(1, 256)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.261,"(1, 320)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.761,"(1, 384)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,44.624,"(1, 448)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,18.591,"(1, 512)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.901,"(1, 576)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.641,"(1, 640)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.971,"(1, 704)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.941,"(1, 768)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.011,"(1, 832)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.931,"(1, 896)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.961,"(1, 960)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,18.561,"(1, 1024)","(240, 240)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.751,"(8, 8)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.611,"(16, 16)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.571,"(24, 24)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.221,"(32, 32)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.051,"(1, 64)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.101,"(1, 128)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.581,"(1, 192)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.801,"(1, 256)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.401,"(1, 320)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.191,"(1, 384)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.101,"(1, 448)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,16.841,"(1, 512)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.052,"(1, 576)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.881,"(1, 640)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.341,"(1, 704)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.042,"(1, 768)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.181,"(1, 832)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,18.242,"(1, 896)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.521,"(1, 960)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.031,"(1, 1024)","(496, 496)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.222,"(8, 8)","(784, 784)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.881,"(16, 16)","(784, 784)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.161,"(24, 24)","(784, 784)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.031,"(32, 32)","(784, 784)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.311,"(1, 64)","(784, 784)"
./data/kernels/2737/1/main.cu,ExpProbPolynomProbsImpl,17.382,"(1, 128)","(784, 784)"
