path,function,time,blocks,matrix
./data/kernels/497/9/main.cu,compute_shared_inv,17.081,"(8, 8)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.231,"(16, 16)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.971,"(24, 24)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.412,"(32, 32)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.632,"(1, 64)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.712,"(1, 128)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.831,"(1, 192)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.772,"(1, 256)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.511,"(1, 320)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.422,"(1, 384)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.691,"(1, 448)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.592,"(1, 512)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.162,"(1, 576)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.832,"(1, 640)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.591,"(1, 704)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.661,"(1, 768)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.582,"(1, 832)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.601,"(1, 896)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,22.102,"(1, 960)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.072,"(1, 1024)","(240, 240)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.681,"(8, 8)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.021,"(16, 16)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.612,"(24, 24)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.942,"(32, 32)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.501,"(1, 64)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.891,"(1, 128)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.702,"(1, 192)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.922,"(1, 256)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.071,"(1, 320)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.001,"(1, 384)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.542,"(1, 448)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.292,"(1, 512)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.831,"(1, 576)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.852,"(1, 640)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.882,"(1, 704)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.552,"(1, 768)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.722,"(1, 832)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.102,"(1, 896)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,23.202,"(1, 960)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.352,"(1, 1024)","(496, 496)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.772,"(8, 8)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.461,"(16, 16)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.941,"(24, 24)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.451,"(32, 32)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.302,"(1, 64)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.192,"(1, 128)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.822,"(1, 192)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.552,"(1, 256)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.801,"(1, 320)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.921,"(1, 384)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.962,"(1, 448)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.242,"(1, 512)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.262,"(1, 576)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.361,"(1, 640)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.912,"(1, 704)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.281,"(1, 768)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.652,"(1, 832)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.112,"(1, 896)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.312,"(1, 960)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,16.982,"(1, 1024)","(784, 784)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.351,"(8, 8)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.672,"(16, 16)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.182,"(24, 24)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.772,"(32, 32)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.832,"(1, 64)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.771,"(1, 128)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.342,"(1, 192)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,19.202,"(1, 256)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.731,"(1, 320)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.522,"(1, 384)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.082,"(1, 448)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,19.332,"(1, 512)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.371,"(1, 576)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.971,"(1, 640)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.131,"(1, 704)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.232,"(1, 768)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.601,"(1, 832)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,19.042,"(1, 896)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.402,"(1, 960)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.312,"(1, 1024)","(1016, 1016)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.251,"(8, 8)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.621,"(16, 16)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.661,"(24, 24)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.811,"(32, 32)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.482,"(1, 64)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.382,"(1, 128)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.282,"(1, 192)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.862,"(1, 256)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.732,"(1, 320)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.402,"(1, 384)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.661,"(1, 448)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,22.972,"(1, 512)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.972,"(1, 576)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.261,"(1, 640)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.842,"(1, 704)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.311,"(1, 768)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.052,"(1, 832)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.261,"(1, 896)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.222,"(1, 960)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.672,"(1, 1024)","(1232, 1232)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.252,"(8, 8)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.651,"(16, 16)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.992,"(24, 24)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.611,"(32, 32)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.522,"(1, 64)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.452,"(1, 128)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.422,"(1, 192)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.411,"(1, 256)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.472,"(1, 320)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.762,"(1, 384)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.492,"(1, 448)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.471,"(1, 512)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.222,"(1, 576)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.632,"(1, 640)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.591,"(1, 704)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.572,"(1, 768)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.742,"(1, 832)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.701,"(1, 896)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.301,"(1, 960)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.831,"(1, 1024)","(1680, 1680)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.312,"(8, 8)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,18.222,"(16, 16)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.812,"(24, 24)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.602,"(32, 32)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.462,"(1, 64)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.481,"(1, 128)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.351,"(1, 192)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.502,"(1, 256)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.472,"(1, 320)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.502,"(1, 384)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,20.011,"(1, 448)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.531,"(1, 512)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.502,"(1, 576)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.742,"(1, 640)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.662,"(1, 704)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.931,"(1, 768)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,19.141,"(1, 832)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.722,"(1, 896)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.411,"(1, 960)","(2024, 2024)"
./data/kernels/497/9/main.cu,compute_shared_inv,17.591,"(1, 1024)","(2024, 2024)"
./data/kernels/497/10/main.cu,compute_inv,17.132,"(8, 8)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.112,"(16, 16)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.211,"(24, 24)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.162,"(32, 32)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.072,"(1, 64)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.621,"(1, 128)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.161,"(1, 192)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.522,"(1, 256)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.581,"(1, 320)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.402,"(1, 384)","(240, 240)"
./data/kernels/497/10/main.cu,compute_inv,16.171,"(1, 448)","(240, 240)"
