path,function,time,blocks,matrix
./data/kernels/5453/7/main.cu,kLessThan,16.95,"(8, 8)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.04,"(16, 16)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,14.831,"(24, 24)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,14.75,"(32, 32)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,14.93,"(1, 64)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.101,"(1, 128)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,14.94,"(1, 192)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,14.89,"(1, 256)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,22.821,"(1, 320)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.15,"(1, 384)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.22,"(1, 448)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,16.391,"(1, 512)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.26,"(1, 576)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.15,"(1, 640)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.56,"(1, 704)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.511,"(1, 768)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.041,"(1, 832)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.22,"(1, 896)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,14.93,"(1, 960)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,15.13,"(1, 1024)","(240, 240)"
./data/kernels/5453/7/main.cu,kLessThan,16.44,"(8, 8)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.301,"(16, 16)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.091,"(24, 24)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.21,"(32, 32)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.04,"(1, 64)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.12,"(1, 128)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.291,"(1, 192)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.471,"(1, 256)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,16.841,"(1, 320)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.63,"(1, 384)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.09,"(1, 448)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.251,"(1, 512)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.801,"(1, 576)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.02,"(1, 640)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,32.981,"(1, 704)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,14.97,"(1, 768)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,17.481,"(1, 832)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.4,"(1, 896)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.35,"(1, 960)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.531,"(1, 1024)","(496, 496)"
./data/kernels/5453/7/main.cu,kLessThan,15.451,"(8, 8)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,16.951,"(16, 16)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,17.341,"(24, 24)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,17.21,"(32, 32)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,16.071,"(1, 64)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,16.7,"(1, 128)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,15.261,"(1, 192)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,16.67,"(1, 256)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,16.74,"(1, 320)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,16.481,"(1, 384)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,16.96,"(1, 448)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,16.97,"(1, 512)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,16.31,"(1, 576)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,15.521,"(1, 640)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,15.371,"(1, 704)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,15.711,"(1, 768)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,17.12,"(1, 832)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,17.9,"(1, 896)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,17.02,"(1, 960)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,17.26,"(1, 1024)","(784, 784)"
./data/kernels/5453/7/main.cu,kLessThan,15.76,"(8, 8)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,16.4,"(16, 16)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,16.4,"(24, 24)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.461,"(32, 32)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.401,"(1, 64)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.37,"(1, 128)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.66,"(1, 192)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,16.68,"(1, 256)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.541,"(1, 320)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.851,"(1, 384)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.35,"(1, 448)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,16.611,"(1, 512)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.981,"(1, 576)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.49,"(1, 640)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.45,"(1, 704)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.85,"(1, 768)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.161,"(1, 832)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.531,"(1, 896)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.781,"(1, 960)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,16.341,"(1, 1024)","(1016, 1016)"
./data/kernels/5453/7/main.cu,kLessThan,15.43,"(8, 8)","(1232, 1232)"
./data/kernels/5453/7/main.cu,kLessThan,15.361,"(16, 16)","(1232, 1232)"
./data/kernels/5453/7/main.cu,kLessThan,15.18,"(24, 24)","(1232, 1232)"
./data/kernels/5453/7/main.cu,kLessThan,15.55,"(32, 32)","(1232, 1232)"
./data/kernels/5453/7/main.cu,kLessThan,15.83,"(1, 64)","(1232, 1232)"
./data/kernels/5453/7/main.cu,kLessThan,15.47,"(1, 128)","(1232, 1232)"
./data/kernels/5453/7/main.cu,kLessThan,15.771,"(1, 192)","(1232, 1232)"
./data/kernels/5453/7/main.cu,kLessThan,15.69,"(1, 256)","(1232, 1232)"
./data/kernels/5453/7/main.cu,kLessThan,22.591,"(1, 320)","(1232, 1232)"
./data/kernels/5453/7/main.cu,kLessThan,16.49,"(1, 384)","(1232, 1232)"
