path,function,time,blocks,matrix
./data/kernels/13637/47/main.cu,kAdd,15.282,"(8, 8)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.681,"(16, 16)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.571,"(24, 24)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.591,"(32, 32)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.721,"(1, 64)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.602,"(1, 128)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.751,"(1, 192)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.971,"(1, 256)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.911,"(1, 320)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,15.191,"(1, 384)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.781,"(1, 448)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,15.661,"(1, 512)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,15.261,"(1, 576)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,15.842,"(1, 640)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.721,"(1, 704)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,14.791,"(1, 768)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,15.291,"(1, 832)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,15.061,"(1, 896)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,15.391,"(1, 960)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,15.151,"(1, 1024)","(240, 240)"
./data/kernels/13637/47/main.cu,kAdd,15.731,"(8, 8)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,14.841,"(16, 16)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.481,"(24, 24)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,16.201,"(32, 32)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,14.681,"(1, 64)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.661,"(1, 128)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,14.971,"(1, 192)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.581,"(1, 256)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.851,"(1, 320)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.311,"(1, 384)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.831,"(1, 448)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.061,"(1, 512)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.021,"(1, 576)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.201,"(1, 640)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.231,"(1, 704)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.411,"(1, 768)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,14.821,"(1, 832)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.521,"(1, 896)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.791,"(1, 960)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.971,"(1, 1024)","(496, 496)"
./data/kernels/13637/47/main.cu,kAdd,15.011,"(8, 8)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,21.012,"(16, 16)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,16.042,"(24, 24)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.871,"(32, 32)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,14.771,"(1, 64)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.001,"(1, 128)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,14.952,"(1, 192)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.621,"(1, 256)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.041,"(1, 320)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.851,"(1, 384)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.221,"(1, 448)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,16.381,"(1, 512)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.111,"(1, 576)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.522,"(1, 640)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,14.952,"(1, 704)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.581,"(1, 768)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.701,"(1, 832)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.791,"(1, 896)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.922,"(1, 960)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.491,"(1, 1024)","(784, 784)"
./data/kernels/13637/47/main.cu,kAdd,15.032,"(8, 8)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,14.881,"(16, 16)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.092,"(24, 24)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.062,"(32, 32)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.041,"(1, 64)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.491,"(1, 128)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.121,"(1, 192)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.352,"(1, 256)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.031,"(1, 320)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.231,"(1, 384)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.081,"(1, 448)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.092,"(1, 512)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,14.851,"(1, 576)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.151,"(1, 640)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.251,"(1, 704)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.021,"(1, 768)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.051,"(1, 832)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.401,"(1, 896)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.201,"(1, 960)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.191,"(1, 1024)","(1016, 1016)"
./data/kernels/13637/47/main.cu,kAdd,15.381,"(8, 8)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.381,"(16, 16)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.151,"(24, 24)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.241,"(32, 32)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,14.952,"(1, 64)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.671,"(1, 128)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.241,"(1, 192)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.402,"(1, 256)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.121,"(1, 320)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.071,"(1, 384)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.081,"(1, 448)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.101,"(1, 512)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.161,"(1, 576)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.191,"(1, 640)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.231,"(1, 704)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.171,"(1, 768)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.391,"(1, 832)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.161,"(1, 896)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.181,"(1, 960)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.351,"(1, 1024)","(1232, 1232)"
./data/kernels/13637/47/main.cu,kAdd,15.281,"(8, 8)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.161,"(16, 16)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.392,"(24, 24)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.221,"(32, 32)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.051,"(1, 64)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.321,"(1, 128)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.211,"(1, 192)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.871,"(1, 256)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.241,"(1, 320)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.001,"(1, 384)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,14.861,"(1, 448)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.092,"(1, 512)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.031,"(1, 576)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.171,"(1, 640)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.261,"(1, 704)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.121,"(1, 768)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.001,"(1, 832)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.161,"(1, 896)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.281,"(1, 960)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.051,"(1, 1024)","(1680, 1680)"
./data/kernels/13637/47/main.cu,kAdd,15.231,"(8, 8)","(2024, 2024)"
./data/kernels/13637/47/main.cu,kAdd,15.031,"(16, 16)","(2024, 2024)"
./data/kernels/13637/47/main.cu,kAdd,15.411,"(24, 24)","(2024, 2024)"
./data/kernels/13637/47/main.cu,kAdd,15.361,"(32, 32)","(2024, 2024)"
./data/kernels/13637/47/main.cu,kAdd,15.111,"(1, 64)","(2024, 2024)"
./data/kernels/13637/47/main.cu,kAdd,15.241,"(1, 128)","(2024, 2024)"
./data/kernels/13637/47/main.cu,kAdd,15.331,"(1, 192)","(2024, 2024)"
./data/kernels/13637/47/main.cu,kAdd,15.301,"(1, 256)","(2024, 2024)"
./data/kernels/13637/47/main.cu,kAdd,15.261,"(1, 320)","(2024, 2024)"
