path,function,time,blocks,matrix
./data/kernels/1232/10/main.cu,scale_random,14.021,"(8, 8)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.481,"(16, 16)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,14.071,"(24, 24)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.761,"(32, 32)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.601,"(1, 64)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.501,"(1, 128)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,14.271,"(1, 192)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.091,"(1, 256)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.341,"(1, 320)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.951,"(1, 384)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.041,"(1, 448)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,14.111,"(1, 512)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,12.961,"(1, 576)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,12.901,"(1, 640)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.001,"(1, 704)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.021,"(1, 768)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,12.931,"(1, 832)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,12.921,"(1, 896)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,12.941,"(1, 960)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.511,"(1, 1024)","(240, 240)"
./data/kernels/1232/10/main.cu,scale_random,13.731,"(8, 8)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.631,"(16, 16)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,14.151,"(24, 24)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,12.881,"(32, 32)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.631,"(1, 64)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.711,"(1, 128)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.791,"(1, 192)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,12.821,"(1, 256)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.721,"(1, 320)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.641,"(1, 384)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.671,"(1, 448)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,14.001,"(1, 512)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.961,"(1, 576)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.751,"(1, 640)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.471,"(1, 704)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.731,"(1, 768)","(496, 496)"
./data/kernels/1232/10/main.cu,scale_random,13.801,"(1, 832)","(496, 496)"
