path,function,time,blocks,matrix
./data/kernels/4318/18/main.cu,sax_kernel_large,14.661,"(8, 8)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.471,"(16, 16)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.491,"(24, 24)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.581,"(32, 32)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.352,"(1, 64)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.332,"(1, 128)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.671,"(1, 192)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.481,"(1, 256)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.441,"(1, 320)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.401,"(1, 384)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.671,"(1, 448)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.632,"(1, 512)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.471,"(1, 576)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.621,"(1, 640)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.482,"(1, 704)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.521,"(1, 768)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,15.012,"(1, 832)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.641,"(1, 896)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.372,"(1, 960)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.611,"(1, 1024)","(240, 240)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.501,"(8, 8)","(496, 496)"
./data/kernels/4318/18/main.cu,sax_kernel_large,15.072,"(16, 16)","(496, 496)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.681,"(24, 24)","(496, 496)"
./data/kernels/4318/18/main.cu,sax_kernel_large,15.131,"(32, 32)","(496, 496)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.762,"(1, 64)","(496, 496)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.961,"(1, 128)","(496, 496)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.642,"(1, 192)","(496, 496)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.781,"(1, 256)","(496, 496)"
./data/kernels/4318/18/main.cu,sax_kernel_large,14.721,"(1, 320)","(496, 496)"
