path,function,time,blocks,matrix
./data/kernels/12776/33/main.cu,Bprop1,27.822,"(8, 8)","(240, 240)"
./data/kernels/12776/33/main.cu,Bprop1,16.831,"(16, 16)","(240, 240)"
./data/kernels/12776/33/main.cu,Bprop1,18.071,"(24, 24)","(240, 240)"
./data/kernels/12776/33/main.cu,Bprop1,18.252,"(32, 32)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,15.042,"(8, 8)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,14.791,"(16, 16)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,15.201,"(24, 24)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,15.051,"(32, 32)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,14.902,"(1, 64)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,19.561,"(1, 128)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,14.761,"(1, 192)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,14.991,"(1, 256)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,14.981,"(1, 320)","(240, 240)"
./data/kernels/12776/34/main.cu,forwardPass1,14.911,"(1, 384)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.471,"(8, 8)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.001,"(16, 16)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,14.821,"(24, 24)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,14.761,"(32, 32)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,14.801,"(1, 64)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,14.991,"(1, 128)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,14.931,"(1, 192)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.631,"(1, 256)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,14.831,"(1, 320)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.592,"(1, 384)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.021,"(1, 448)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.101,"(1, 512)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.161,"(1, 576)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.391,"(1, 640)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.171,"(1, 704)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.191,"(1, 768)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.551,"(1, 832)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.161,"(1, 896)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,16.271,"(1, 960)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.752,"(1, 1024)","(240, 240)"
./data/kernels/12776/35/main.cu,forwardPass2,15.351,"(8, 8)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.281,"(16, 16)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.191,"(24, 24)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.551,"(32, 32)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.312,"(1, 64)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.391,"(1, 128)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.372,"(1, 192)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.341,"(1, 256)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.802,"(1, 320)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.881,"(1, 384)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.261,"(1, 448)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.601,"(1, 512)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.951,"(1, 576)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,16.261,"(1, 640)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.241,"(1, 704)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.851,"(1, 768)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.361,"(1, 832)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.482,"(1, 896)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.361,"(1, 960)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,16.352,"(1, 1024)","(496, 496)"
./data/kernels/12776/35/main.cu,forwardPass2,15.481,"(8, 8)","(784, 784)"
./data/kernels/12776/35/main.cu,forwardPass2,15.541,"(16, 16)","(784, 784)"
./data/kernels/12776/35/main.cu,forwardPass2,16.051,"(24, 24)","(784, 784)"
./data/kernels/12776/35/main.cu,forwardPass2,15.491,"(32, 32)","(784, 784)"
./data/kernels/12776/35/main.cu,forwardPass2,15.602,"(1, 64)","(784, 784)"
./data/kernels/12776/35/main.cu,forwardPass2,15.462,"(1, 128)","(784, 784)"
