path,function,time,blocks,matrix
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,19.551,"(8, 8)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.561,"(16, 16)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,19.221,"(24, 24)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.301,"(32, 32)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.251,"(1, 64)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.161,"(1, 128)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,16.561,"(1, 192)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.501,"(1, 256)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.421,"(1, 320)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,19.031,"(1, 384)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.561,"(1, 448)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.491,"(1, 512)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.531,"(1, 576)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.621,"(1, 640)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,16.251,"(1, 704)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.421,"(1, 768)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,15.071,"(1, 832)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,21.012,"(1, 896)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,19.752,"(1, 960)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.432,"(1, 1024)","(240, 240)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.561,"(8, 8)","(496, 496)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.552,"(16, 16)","(496, 496)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,19.732,"(24, 24)","(496, 496)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.702,"(32, 32)","(496, 496)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.331,"(1, 64)","(496, 496)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,14.681,"(1, 128)","(496, 496)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,15.741,"(1, 192)","(496, 496)"
./data/kernels/13153/9/main.cu,Mask_Sum_Kernel,16.791,"(1, 256)","(496, 496)"
