path,function,time,blocks,matrix
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,16.061,"(8, 8)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.221,"(16, 16)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,17.051,"(24, 24)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.541,"(32, 32)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.241,"(1, 64)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.431,"(1, 128)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.491,"(1, 192)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,15.031,"(1, 256)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.391,"(1, 320)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.451,"(1, 384)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.451,"(1, 448)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.441,"(1, 512)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.351,"(1, 576)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.581,"(1, 640)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.691,"(1, 704)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.581,"(1, 768)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.671,"(1, 832)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.451,"(1, 896)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.631,"(1, 960)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.461,"(1, 1024)","(240, 240)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.851,"(8, 8)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.511,"(16, 16)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,16.911,"(24, 24)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.651,"(32, 32)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.741,"(1, 64)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,17.072,"(1, 128)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,15.011,"(1, 192)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.491,"(1, 256)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.931,"(1, 320)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,16.742,"(1, 384)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.671,"(1, 448)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.971,"(1, 512)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.611,"(1, 576)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.681,"(1, 640)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,15.831,"(1, 704)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.811,"(1, 768)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,16.821,"(1, 832)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,16.301,"(1, 896)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,15.911,"(1, 960)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.351,"(1, 1024)","(496, 496)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.561,"(8, 8)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.531,"(16, 16)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.711,"(24, 24)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.761,"(32, 32)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.641,"(1, 64)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.761,"(1, 128)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.641,"(1, 192)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.611,"(1, 256)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,15.041,"(1, 320)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.831,"(1, 384)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.692,"(1, 448)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,16.012,"(1, 512)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.711,"(1, 576)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.561,"(1, 640)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,17.701,"(1, 704)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.781,"(1, 768)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.611,"(1, 832)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.721,"(1, 896)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,15.871,"(1, 960)","(784, 784)"
./data/kernels/324/64/main.cu,kGreaterThanEqScalar,14.761,"(1, 1024)","(784, 784)"
