path,function,time,blocks,matrix
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.701,"(8, 8)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,17.631,"(16, 16)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.011,"(24, 24)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,15.751,"(32, 32)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.031,"(1, 64)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,15.901,"(1, 128)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,15.831,"(1, 192)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,15.821,"(1, 256)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.681,"(1, 320)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.101,"(1, 384)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.021,"(1, 448)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.061,"(1, 512)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,15.961,"(1, 576)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.351,"(1, 640)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.081,"(1, 704)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.291,"(1, 768)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.051,"(1, 832)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.712,"(1, 896)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.121,"(1, 960)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.772,"(1, 1024)","(240, 240)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,15.831,"(8, 8)","(496, 496)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.361,"(16, 16)","(496, 496)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,15.801,"(24, 24)","(496, 496)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.201,"(32, 32)","(496, 496)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.171,"(1, 64)","(496, 496)"
./data/kernels/11819/187/main.cu,gpu_stencil37_hack1_cp_cols,16.171,"(1, 128)","(496, 496)"
