path,function,time,blocks,matrix
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.421,"(8, 8)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.001,"(16, 16)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,14.821,"(24, 24)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,14.841,"(32, 32)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,14.741,"(1, 64)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,14.931,"(1, 128)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,14.851,"(1, 192)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.14,"(1, 256)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.191,"(1, 320)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.261,"(1, 384)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,14.901,"(1, 448)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.071,"(1, 512)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.341,"(1, 576)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.471,"(1, 640)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.131,"(1, 704)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.181,"(1, 768)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.191,"(1, 832)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.791,"(1, 896)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.441,"(1, 960)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.051,"(1, 1024)","(240, 240)"
./data/kernels/1187/20/main.cu,sga_left_data_backward,15.151,"(8, 8)","(496, 496)"
