path,function,time,blocks,matrix
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.931,"(8, 8)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.261,"(16, 16)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.031,"(24, 24)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.361,"(32, 32)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.401,"(1, 64)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.421,"(1, 128)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.371,"(1, 192)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.171,"(1, 256)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.611,"(1, 320)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.321,"(1, 384)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.231,"(1, 448)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.511,"(1, 512)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.401,"(1, 576)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.291,"(1, 640)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.471,"(1, 704)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.371,"(1, 768)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.191,"(1, 832)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.521,"(1, 896)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.572,"(1, 960)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.401,"(1, 1024)","(240, 240)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.471,"(8, 8)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.491,"(16, 16)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.461,"(24, 24)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.401,"(32, 32)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,15.201,"(1, 64)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.641,"(1, 128)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.731,"(1, 192)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,15.091,"(1, 256)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,20.171,"(1, 320)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.392,"(1, 384)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.551,"(1, 448)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.561,"(1, 512)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.691,"(1, 576)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.461,"(1, 640)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.411,"(1, 704)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.661,"(1, 768)","(496, 496)"
./data/kernels/15488/89/main.cu,relu_gpu_forward,14.671,"(1, 832)","(496, 496)"
