path,function,time,blocks,matrix
./data/kernels/10393/3/main.cu,copy_u2l_dense,14.301,"(8, 8)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.711,"(16, 16)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,14.511,"(24, 24)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.561,"(32, 32)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.571,"(1, 64)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.421,"(1, 128)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.461,"(1, 192)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.411,"(1, 256)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.411,"(1, 320)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.331,"(1, 384)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.781,"(1, 448)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.381,"(1, 512)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.641,"(1, 576)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.421,"(1, 640)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.551,"(1, 704)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.701,"(1, 768)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,14.261,"(1, 832)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.991,"(1, 896)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,14.011,"(1, 960)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.921,"(1, 1024)","(240, 240)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,14.501,"(8, 8)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.37,"(16, 16)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.391,"(24, 24)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.441,"(32, 32)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,14.391,"(1, 64)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.371,"(1, 128)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.481,"(1, 192)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.401,"(1, 256)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.521,"(1, 320)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.921,"(1, 384)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,14.701,"(1, 448)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.951,"(1, 512)","(496, 496)"
./data/kernels/10393/3/main.cu,copy_u2l_dense,13.461,"(1, 576)","(496, 496)"
