path,function,time,blocks,matrix
./data/kernels/14982/0/main.cu,reduce,15.001,"(8, 8)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.991,"(16, 16)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.931,"(24, 24)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.631,"(32, 32)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,15.551,"(1, 64)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.751,"(1, 128)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.771,"(1, 192)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,15.291,"(1, 256)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.471,"(1, 320)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.681,"(1, 384)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.561,"(1, 448)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.561,"(1, 512)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.641,"(1, 576)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.321,"(1, 640)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.421,"(1, 704)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.291,"(1, 768)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.431,"(1, 832)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.341,"(1, 896)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.341,"(1, 960)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.471,"(1, 1024)","(240, 240)"
./data/kernels/14982/0/main.cu,reduce,14.611,"(8, 8)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.441,"(16, 16)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.481,"(24, 24)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.311,"(32, 32)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.502,"(1, 64)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.731,"(1, 128)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.851,"(1, 192)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.451,"(1, 256)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.441,"(1, 320)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.701,"(1, 384)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.451,"(1, 448)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.342,"(1, 512)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.531,"(1, 576)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.632,"(1, 640)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.641,"(1, 704)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.471,"(1, 768)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.401,"(1, 832)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.651,"(1, 896)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.581,"(1, 960)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.621,"(1, 1024)","(496, 496)"
./data/kernels/14982/0/main.cu,reduce,14.371,"(8, 8)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.561,"(16, 16)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.911,"(24, 24)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.531,"(32, 32)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.771,"(1, 64)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.461,"(1, 128)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.641,"(1, 192)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.421,"(1, 256)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.911,"(1, 320)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.552,"(1, 384)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.401,"(1, 448)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.551,"(1, 512)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.481,"(1, 576)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.561,"(1, 640)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.741,"(1, 704)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.411,"(1, 768)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.521,"(1, 832)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,15.051,"(1, 896)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,15.201,"(1, 960)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.521,"(1, 1024)","(784, 784)"
./data/kernels/14982/0/main.cu,reduce,14.571,"(8, 8)","(1016, 1016)"
./data/kernels/14982/0/main.cu,reduce,14.592,"(16, 16)","(1016, 1016)"
