path,function,time,blocks,matrix
./data/kernels/4642/1/main.cu,MatrixMul,15.891,"(8, 8)","(240, 240)"
./data/kernels/4642/1/main.cu,MatrixMul,15.052,"(16, 16)","(240, 240)"
./data/kernels/4642/1/main.cu,MatrixMul,15.181,"(24, 24)","(240, 240)"
./data/kernels/4642/1/main.cu,MatrixMul,14.992,"(32, 32)","(240, 240)"
./data/kernels/4642/1/main.cu,MatrixMul,15.241,"(1, 64)","(240, 240)"
./data/kernels/4642/1/main.cu,MatrixMul,15.121,"(1, 128)","(240, 240)"
./data/kernels/4642/1/main.cu,MatrixMul,15.251,"(1, 192)","(240, 240)"
./data/kernels/4642/1/main.cu,MatrixMul,15.911,"(1, 256)","(240, 240)"
./data/kernels/4642/1/main.cu,MatrixMul,15.231,"(1, 320)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,15.381,"(8, 8)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,15.081,"(16, 16)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.391,"(24, 24)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.921,"(32, 32)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.912,"(1, 64)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.591,"(1, 128)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.681,"(1, 192)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.701,"(1, 256)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.661,"(1, 320)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,15.381,"(1, 384)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.881,"(1, 448)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.831,"(1, 512)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,15.801,"(1, 576)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.941,"(1, 640)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.631,"(1, 704)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,15.092,"(1, 768)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,15.022,"(1, 832)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,15.502,"(1, 896)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,14.991,"(1, 960)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,15.371,"(1, 1024)","(240, 240)"
./data/kernels/4642/2/main.cu,MatAdd,15.071,"(8, 8)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.291,"(16, 16)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,14.842,"(24, 24)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,19.992,"(32, 32)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.212,"(1, 64)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,14.821,"(1, 128)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.262,"(1, 192)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.262,"(1, 256)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.251,"(1, 320)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.431,"(1, 384)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,14.911,"(1, 448)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.401,"(1, 512)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.201,"(1, 576)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.082,"(1, 640)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.071,"(1, 704)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,14.962,"(1, 768)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,15.072,"(1, 832)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,20.692,"(1, 896)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,14.691,"(1, 960)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,14.952,"(1, 1024)","(496, 496)"
./data/kernels/4642/2/main.cu,MatAdd,14.761,"(8, 8)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.232,"(16, 16)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,14.942,"(24, 24)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,14.961,"(32, 32)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,14.952,"(1, 64)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.102,"(1, 128)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.502,"(1, 192)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,14.991,"(1, 256)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.032,"(1, 320)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.151,"(1, 384)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,14.952,"(1, 448)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.111,"(1, 512)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,14.811,"(1, 576)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.151,"(1, 640)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.151,"(1, 704)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.081,"(1, 768)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.072,"(1, 832)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,14.852,"(1, 896)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.071,"(1, 960)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,15.121,"(1, 1024)","(784, 784)"
./data/kernels/4642/2/main.cu,MatAdd,21.202,"(8, 8)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.341,"(16, 16)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.861,"(24, 24)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.512,"(32, 32)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.321,"(1, 64)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.151,"(1, 128)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.151,"(1, 192)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.371,"(1, 256)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.192,"(1, 320)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.311,"(1, 384)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.301,"(1, 448)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.172,"(1, 512)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.741,"(1, 576)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.051,"(1, 640)","(1016, 1016)"
./data/kernels/4642/2/main.cu,MatAdd,15.381,"(1, 704)","(1016, 1016)"
