path,function,time,blocks,matrix
./data/kernels/49/114/main.cu,hessianKernelO,19.652,"(8, 8)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,19.621,"(16, 16)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.191,"(24, 24)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,19.812,"(32, 32)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,19.611,"(1, 64)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,19.571,"(1, 128)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,21.152,"(1, 192)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,19.922,"(1, 256)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.662,"(1, 320)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.702,"(1, 384)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,21.491,"(1, 448)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,21.772,"(1, 512)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.961,"(1, 576)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,21.352,"(1, 640)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,21.312,"(1, 704)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.372,"(1, 768)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.271,"(1, 832)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.642,"(1, 896)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.222,"(1, 960)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.402,"(1, 1024)","(240, 240)"
./data/kernels/49/114/main.cu,hessianKernelO,20.311,"(8, 8)","(496, 496)"
./data/kernels/49/114/main.cu,hessianKernelO,20.572,"(16, 16)","(496, 496)"
