path,function,time,blocks,matrix
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,13.17,"(8, 8)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.81,"(16, 16)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.74,"(24, 24)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.28,"(32, 32)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.75,"(1, 64)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,13.43,"(1, 128)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,13.49,"(1, 192)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,13.6,"(1, 256)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.76,"(1, 320)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.9,"(1, 384)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,14.06,"(1, 448)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,13.461,"(1, 512)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.59,"(1, 576)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.6,"(1, 640)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.37,"(1, 704)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.51,"(1, 768)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.95,"(1, 832)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.52,"(1, 896)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.55,"(1, 960)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.34,"(1, 1024)","(240, 240)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,11.99,"(8, 8)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.4,"(16, 16)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.87,"(24, 24)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.61,"(32, 32)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.79,"(1, 64)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.56,"(1, 128)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.98,"(1, 192)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.38,"(1, 256)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.21,"(1, 320)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.21,"(1, 384)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,11.97,"(1, 448)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.43,"(1, 512)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,13.0,"(1, 576)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.2,"(1, 640)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.38,"(1, 704)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.38,"(1, 768)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.44,"(1, 832)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.02,"(1, 896)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.03,"(1, 960)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.89,"(1, 1024)","(496, 496)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,11.83,"(8, 8)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.83,"(16, 16)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.2,"(24, 24)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.2,"(32, 32)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,11.83,"(1, 64)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.09,"(1, 128)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.0,"(1, 192)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.58,"(1, 256)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.23,"(1, 320)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.65,"(1, 384)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.081,"(1, 448)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.06,"(1, 512)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.61,"(1, 576)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.01,"(1, 640)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.57,"(1, 704)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.18,"(1, 768)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.39,"(1, 832)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.02,"(1, 896)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.01,"(1, 960)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.59,"(1, 1024)","(784, 784)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.41,"(8, 8)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.05,"(16, 16)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.07,"(24, 24)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.01,"(32, 32)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,11.85,"(1, 64)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.42,"(1, 128)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.86,"(1, 192)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.16,"(1, 256)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.21,"(1, 320)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.03,"(1, 384)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.51,"(1, 448)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.51,"(1, 512)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.491,"(1, 576)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.04,"(1, 640)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,25.33,"(1, 704)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,11.81,"(1, 768)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,11.85,"(1, 832)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,11.8,"(1, 896)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,11.82,"(1, 960)","(1016, 1016)"
./data/kernels/1255/83/main.cu,profilePhaseSolve_kernel,12.63,"(1, 1024)","(1016, 1016)"
