path,function,time,blocks,matrix
./data/kernels/15353/0/main.cu,kernel,17.461,"(8, 8)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.821,"(16, 16)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.981,"(24, 24)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.671,"(32, 32)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.661,"(1, 64)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.932,"(1, 128)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.131,"(1, 192)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.431,"(1, 256)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.071,"(1, 320)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.401,"(1, 384)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.191,"(1, 448)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.751,"(1, 512)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.941,"(1, 576)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.371,"(1, 640)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.991,"(1, 704)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.742,"(1, 768)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.011,"(1, 832)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.371,"(1, 896)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.651,"(1, 960)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,15.172,"(1, 1024)","(240, 240)"
./data/kernels/15353/0/main.cu,kernel,14.521,"(8, 8)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,17.042,"(16, 16)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,16.941,"(24, 24)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,17.451,"(32, 32)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.971,"(1, 64)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.721,"(1, 128)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.861,"(1, 192)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.902,"(1, 256)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,15.461,"(1, 320)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.911,"(1, 384)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.831,"(1, 448)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.881,"(1, 512)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.801,"(1, 576)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,15.241,"(1, 640)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,15.162,"(1, 704)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,15.061,"(1, 768)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,15.251,"(1, 832)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.891,"(1, 896)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.841,"(1, 960)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,15.191,"(1, 1024)","(496, 496)"
./data/kernels/15353/0/main.cu,kernel,14.951,"(8, 8)","(784, 784)"
./data/kernels/15353/0/main.cu,kernel,15.131,"(16, 16)","(784, 784)"
./data/kernels/15353/0/main.cu,kernel,15.201,"(24, 24)","(784, 784)"
./data/kernels/15353/0/main.cu,kernel,14.831,"(32, 32)","(784, 784)"
./data/kernels/15353/0/main.cu,kernel,15.511,"(1, 64)","(784, 784)"
