path,function,time,blocks,matrix
./data/kernels/6176/5/main.cu,add_reference_points_norm,16.371,"(8, 8)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,16.151,"(16, 16)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.391,"(24, 24)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.891,"(32, 32)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.461,"(1, 64)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.721,"(1, 128)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.731,"(1, 192)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.271,"(1, 256)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.471,"(1, 320)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.382,"(1, 384)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.451,"(1, 448)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.812,"(1, 512)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.541,"(1, 576)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.511,"(1, 640)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.722,"(1, 704)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.331,"(1, 768)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.531,"(1, 832)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.361,"(1, 896)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.611,"(1, 960)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.551,"(1, 1024)","(240, 240)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.721,"(8, 8)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.411,"(16, 16)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.532,"(24, 24)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.801,"(32, 32)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.691,"(1, 64)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.731,"(1, 128)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.251,"(1, 192)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.851,"(1, 256)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.631,"(1, 320)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.781,"(1, 384)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.551,"(1, 448)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.071,"(1, 512)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.991,"(1, 576)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.551,"(1, 640)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.701,"(1, 704)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.581,"(1, 768)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.491,"(1, 832)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.721,"(1, 896)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.591,"(1, 960)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.981,"(1, 1024)","(496, 496)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.701,"(8, 8)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.551,"(16, 16)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.581,"(24, 24)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.851,"(32, 32)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.571,"(1, 64)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.691,"(1, 128)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.711,"(1, 192)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.801,"(1, 256)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.751,"(1, 320)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.611,"(1, 384)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.831,"(1, 448)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.751,"(1, 512)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.661,"(1, 576)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.732,"(1, 640)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.582,"(1, 704)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.741,"(1, 768)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.081,"(1, 832)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.862,"(1, 896)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.661,"(1, 960)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.772,"(1, 1024)","(784, 784)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.991,"(8, 8)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.561,"(16, 16)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.591,"(24, 24)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.041,"(32, 32)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.571,"(1, 64)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.761,"(1, 128)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.651,"(1, 192)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.881,"(1, 256)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.031,"(1, 320)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.651,"(1, 384)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.631,"(1, 448)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.691,"(1, 512)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.641,"(1, 576)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.652,"(1, 640)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.651,"(1, 704)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.701,"(1, 768)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.661,"(1, 832)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.741,"(1, 896)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.621,"(1, 960)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.981,"(1, 1024)","(1016, 1016)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.171,"(8, 8)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.451,"(16, 16)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.061,"(24, 24)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.782,"(32, 32)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.691,"(1, 64)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.921,"(1, 128)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.781,"(1, 192)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.831,"(1, 256)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.821,"(1, 320)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.082,"(1, 384)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.581,"(1, 448)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.981,"(1, 512)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.661,"(1, 576)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.361,"(1, 640)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,16.791,"(1, 704)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.962,"(1, 768)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.701,"(1, 832)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.941,"(1, 896)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.941,"(1, 960)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.101,"(1, 1024)","(1232, 1232)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.231,"(8, 8)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.951,"(16, 16)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.771,"(24, 24)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.941,"(32, 32)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.801,"(1, 64)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.961,"(1, 128)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.821,"(1, 192)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.052,"(1, 256)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.701,"(1, 320)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.001,"(1, 384)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.111,"(1, 448)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,15.271,"(1, 512)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.641,"(1, 576)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.941,"(1, 640)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.781,"(1, 704)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,14.701,"(1, 768)","(1680, 1680)"
./data/kernels/6176/5/main.cu,add_reference_points_norm,16.931,"(1, 832)","(1680, 1680)"
