path,function,time,blocks,matrix
./data/kernels/8568/7/main.cu,tanh_grad,14.511,"(8, 8)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,15.241,"(16, 16)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,14.031,"(24, 24)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,13.761,"(32, 32)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,13.98,"(1, 64)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,13.801,"(1, 128)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,15.39,"(1, 192)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,13.891,"(1, 256)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,14.041,"(1, 320)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,13.83,"(1, 384)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,13.911,"(1, 448)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,14.19,"(1, 512)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,13.961,"(1, 576)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,13.931,"(1, 640)","(240, 240)"
./data/kernels/8568/7/main.cu,tanh_grad,14.161,"(1, 704)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,15.271,"(8, 8)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.27,"(16, 16)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.36,"(24, 24)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.811,"(32, 32)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.551,"(1, 64)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.421,"(1, 128)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.6,"(1, 192)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.991,"(1, 256)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.551,"(1, 320)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.861,"(1, 384)","(240, 240)"
./data/kernels/8568/8/main.cu,bias_grad,14.701,"(1, 448)","(240, 240)"
