kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z8getValuePfS_",0,0,0,4,129759,627200,32,0,0,0,0,0,0x0,0.000055,1.052526,139.377778,0,0.000000,18.036144,4.054588,0.000000,99.974614
"_Z8getValuePfS_",1,0,0,6,129759,627200,32,0,0,0,0,0,0x0,0.000060,0.965013,127.566102,0,0.000000,17.283837,4.878106,0.000000,99.304050
"_Z8getValuePfS_",2,0,0,7,129759,627200,32,0,0,0,0,0,0x0,0.000054,1.054205,139.377778,0,0.000000,18.104497,4.070808,0.000000,99.974614
"_Z8getValuePfS_",3,0,0,8,129759,627200,32,0,0,0,0,0,0x0,0.000057,1.013804,134.400000,0,0.000000,17.986405,4.926399,0.000000,99.304050
"_Z8getValuePfS_",4,0,0,9,129759,627200,32,0,0,0,0,0,0x0,0.000057,1.000348,132.042105,0,0.000000,17.751761,4.841959,0.000000,99.304050
"_Z8getValuePfS_",5,0,0,10,129759,627200,32,0,0,0,0,0,0x0,0.000057,1.013804,134.400000,0,0.000000,18.081027,5.030952,0.000000,99.304050
"_Z8getValuePfS_",6,0,0,11,129759,627200,32,0,0,0,0,0,0x0,0.000058,0.995406,132.042105,0,0.000000,17.696291,4.891981,0.000000,99.304050
"_Z8getValuePfS_",7,0,0,12,129759,627200,32,0,0,0,0,0,0x0,0.000057,1.007666,134.400000,0,0.000000,18.063142,5.152398,0.000000,99.304050
"_Z8getValuePfS_",8,0,0,13,129759,627200,32,0,0,0,0,0,0x0,0.000056,1.033441,136.843636,0,0.000000,17.682954,3.979663,0.000000,99.974614
"_Z8getValuePfS_",9,0,0,14,129759,627200,32,0,0,0,0,0,0x0,0.000055,1.049592,139.377778,0,0.000000,18.013001,4.050426,0.000000,99.974614
"_Z8getValuePfS_",10,0,0,15,129759,627200,32,0,0,0,0,0,0x0,0.000055,1.050396,139.377778,0,0.000000,17.977637,4.040095,0.000000,99.974614
