kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z20AccuracyDivideKerneliPf",0,0,0,2,10931,802816,256,0,0,1,0,0,0x0,0.000016,12.575186,1391.547733,0,0.000000,15.323001,3.039538,0.000000,99.952711
"_Z20AccuracyDivideKerneliPf",1,0,0,4,10931,802816,256,0,0,1,0,0,0x0,0.000021,9.490951,1043.660800,0,0.000000,11.536832,2.403759,0.000000,99.380926
"_Z20AccuracyDivideKerneliPf",2,0,0,5,10931,802816,256,0,0,1,0,0,0x0,0.000015,12.702528,1391.547733,0,0.000000,15.480193,3.073355,0.000000,99.952711
"_Z20AccuracyDivideKerneliPf",3,0,0,6,10931,802816,256,0,0,1,0,0,0x0,0.000018,11.069538,1227.836235,0,0.000000,13.434522,2.767384,0.000000,99.380926
"_Z20AccuracyDivideKerneliPf",4,0,0,7,10931,802816,256,0,0,1,0,0,0x0,0.000019,10.552882,1159.623111,0,0.000000,12.852912,2.725713,0.000000,99.380926
"_Z20AccuracyDivideKerneliPf",5,0,0,8,10931,802816,256,0,0,1,0,0,0x0,0.000018,11.121751,1227.836235,0,0.000000,13.534241,2.822109,0.000000,99.380926
"_Z20AccuracyDivideKerneliPf",6,0,0,9,10931,802816,256,0,0,1,0,0,0x0,0.000019,10.407886,1159.623111,0,0.000000,12.673824,2.683283,0.000000,99.380926
"_Z20AccuracyDivideKerneliPf",7,0,0,10,10931,802816,256,0,0,1,0,0,0x0,0.000018,10.797411,1159.623111,0,0.000000,13.122332,2.769075,0.000000,99.380926
"_Z20AccuracyDivideKerneliPf",8,0,0,11,10931,802816,256,0,0,1,0,0,0x0,0.000017,11.551496,1304.576000,0,0.000000,13.969722,2.745138,0.000000,99.952711
"_Z20AccuracyDivideKerneliPf",9,0,0,12,10931,802816,256,0,0,1,0,0,0x0,0.000016,12.325591,1391.547733,0,0.000000,15.012970,2.935975,0.000000,99.952711
"_Z20AccuracyDivideKerneliPf",10,0,0,13,10931,802816,256,0,0,1,0,0,0x0,0.000016,12.355699,1391.547733,0,0.000000,15.065403,2.987471,0.000000,99.952711
