kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z10degreeCalcPiS_S_ii",0,0,0,6,10285,1517824,16,0,0,1,1,0,0x0,0.000243,4.569369,549.664658,0,0.000000,36.685711,4.463657,0.000000,99.814382
"_Z10degreeCalcPiS_S_ii",1,0,0,8,10285,1517824,16,0,0,1,1,0,0x0,0.000249,4.466873,538.582710,0,0.000000,35.846175,4.444460,0.000000,99.680364
"_Z10degreeCalcPiS_S_ii",2,0,0,9,10285,1517824,16,0,0,1,1,0,0x0,0.000243,4.569886,549.664658,0,0.000000,36.544954,4.454848,0.000000,99.814382
"_Z10degreeCalcPiS_S_ii",3,0,0,10,10285,1517824,16,0,0,1,1,0,0x0,0.000247,4.493664,540.763206,0,0.000000,35.897520,4.472379,0.000000,99.705340
"_Z10degreeCalcPiS_S_ii",4,0,0,11,10285,1517824,16,0,0,1,1,0,0x0,0.000247,4.492960,540.763206,0,0.000000,36.164830,4.462396,0.000000,99.688355
"_Z10degreeCalcPiS_S_ii",5,0,0,12,10285,1517824,16,0,0,1,1,0,0x0,0.000248,4.482882,540.763206,0,0.000000,35.865640,4.441927,0.000000,99.705340
"_Z10degreeCalcPiS_S_ii",6,0,0,13,10285,1517824,16,0,0,1,1,0,0x0,0.000248,4.483176,540.763206,0,0.000000,35.825016,4.485885,0.000000,99.710337
"_Z10degreeCalcPiS_S_ii",7,0,0,14,10285,1517824,16,0,0,1,1,0,0x0,0.000248,4.483718,540.763206,0,0.000000,35.916065,4.449436,0.000000,99.699345
"_Z10degreeCalcPiS_S_ii",8,0,0,15,10285,1517824,16,0,0,1,1,0,0x0,0.000244,4.557906,549.664658,0,0.000000,36.716742,4.439839,0.000000,99.814382
"_Z10degreeCalcPiS_S_ii",9,0,0,16,10285,1517824,16,0,0,1,1,0,0x0,0.000243,4.566612,549.664658,0,0.000000,36.541241,4.447678,0.000000,99.814382
"_Z10degreeCalcPiS_S_ii",10,0,0,17,10285,1517824,16,0,0,1,1,0,0x0,0.000244,4.565335,549.664658,0,0.000000,36.520495,4.448038,0.000000,99.814382
