kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z8img2grayPhiiS_",0,0,0,4,103249,57600,16,0,0,1,1,0,0x0,0.011486,0.336980,43.085067,0,0.000000,92.381870,85.957429,0.000000,99.582142
"_Z8img2grayPhiiS_",1,0,0,6,103249,57600,16,0,0,1,1,0,0x0,0.001877,0.448221,52.140691,0,0.000000,100.000000,94.162704,0.000000,99.898532
"_Z8img2grayPhiiS_",2,0,0,7,103249,57600,16,0,0,1,1,0,0x0,0.001878,0.448368,52.164194,0,0.000000,100.000000,94.157331,0.000000,99.900100
"_Z8img2grayPhiiS_",3,0,0,8,103249,57600,16,0,0,1,1,0,0x0,0.002338,0.430024,51.042601,0,0.000000,100.000000,94.155715,0.000000,99.918272
"_Z8img2grayPhiiS_",4,0,0,9,103249,57600,16,0,0,1,1,0,0x0,0.002145,0.436425,51.414885,0,0.000000,100.000000,94.163624,0.000000,99.911320
"_Z8img2grayPhiiS_",5,0,0,10,103249,57600,16,0,0,1,1,0,0x0,0.003170,0.409936,49.813078,0,0.000000,100.000000,94.160631,0.000000,99.940897
"_Z8img2grayPhiiS_",6,0,0,11,103249,57600,16,0,0,1,1,0,0x0,0.001440,0.477085,53.908622,0,0.000000,100.000000,94.157671,0.000000,99.870908
"_Z8img2grayPhiiS_",7,0,0,12,103249,57600,16,0,0,1,1,0,0x0,0.002139,0.436844,51.463304,0,0.000000,100.000000,94.161809,0.000000,99.912655
"_Z8img2grayPhiiS_",8,0,0,13,103249,57600,16,0,0,1,1,0,0x0,0.004312,0.395211,48.920787,0,0.000000,100.000000,94.153863,0.000000,99.956489
"_Z8img2grayPhiiS_",9,0,0,14,103249,57600,16,0,0,1,1,0,0x0,0.002499,0.424832,50.723971,0,0.000000,100.000000,94.161826,0.000000,99.925120
"_Z8img2grayPhiiS_",10,0,0,15,103249,57600,16,0,0,1,1,0,0x0,0.002683,0.419920,50.406238,0,0.000000,100.000000,94.158742,0.000000,99.930226
