kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z31hierarchical_scan_kernel_phase1PiS_S_",0,0,0,6,98402,4096576,16,12288,0,2,1,0,0x0,0.001521,7.727934,927.119832,3840540,0.000000,22.777586,3.710962,0.184129,97.921353
"_Z31hierarchical_scan_kernel_phase1PiS_S_",1,0,0,8,98402,4096576,16,12288,0,2,1,0,0x0,0.001526,7.701538,924.080094,3840540,0.000000,22.848173,3.823000,0.178995,97.881636
"_Z31hierarchical_scan_kernel_phase1PiS_S_",2,0,0,9,98402,4096576,16,12288,0,2,1,0,0x0,0.001523,7.716938,925.901540,3840540,0.000000,22.888606,3.879494,0.254869,97.905542
"_Z31hierarchical_scan_kernel_phase1PiS_S_",3,0,0,10,98402,4096576,16,12288,0,2,1,0,0x0,0.001529,7.685427,921.662619,3840540,0.000000,22.902909,3.815789,0.360510,97.879583
"_Z31hierarchical_scan_kernel_phase1PiS_S_",4,0,0,11,98402,4096576,16,12288,0,2,1,0,0x0,0.001525,7.706756,924.686446,3840540,0.000000,22.757403,3.710814,0.350034,97.956505
"_Z31hierarchical_scan_kernel_phase1PiS_S_",5,0,0,12,98402,4096576,16,12288,0,2,1,0,0x0,0.001522,7.722317,926.510285,3840540,0.000000,22.794408,3.710359,0.199602,97.970536
"_Z31hierarchical_scan_kernel_phase1PiS_S_",6,0,0,13,98402,4096576,16,12288,0,2,1,0,0x0,0.001522,7.719996,925.901540,3840540,0.000000,22.810775,3.715968,0.273036,97.954514
"_Z31hierarchical_scan_kernel_phase1PiS_S_",7,0,0,14,98402,4096576,16,12288,0,2,1,0,0x0,0.001523,7.718322,925.901540,3840540,0.000000,22.819778,3.714741,0.241779,97.930783
"_Z31hierarchical_scan_kernel_phase1PiS_S_",8,0,0,15,98402,4096576,16,12288,0,2,1,0,0x0,0.001523,7.718449,925.901540,3840540,0.000000,22.876309,3.731633,0.242604,97.912977
"_Z31hierarchical_scan_kernel_phase1PiS_S_",9,0,0,16,98402,4096576,16,12288,0,2,1,0,0x0,0.001522,7.721717,926.510285,3840540,0.000000,22.741695,3.699414,0.205336,97.954817
"_Z31hierarchical_scan_kernel_phase1PiS_S_",10,0,0,17,98402,4096576,16,12288,0,2,1,0,0x0,0.001523,7.717515,925.901540,3840540,0.000000,22.856710,3.726697,0.263508,97.951820
