kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z7upscalePfS_liiii",0,0,0,4,86699,253952,128,0,0,2,1,0,0x0,0.000011,4.909795,462.917818,0,0.000000,0.126975,0.015519,0.000000,82.470120
"_Z7upscalePfS_liiii",1,0,0,6,86699,253952,128,0,0,2,1,0,0x0,0.000016,3.392271,318.256000,0,0.000000,0.087730,0.080906,0.000000,68.770764
"_Z7upscalePfS_liiii",2,0,0,7,86699,253952,128,0,0,2,1,0,0x0,0.000011,4.914787,462.917818,0,0.000000,0.127104,0.015535,0.000000,82.470120
"_Z7upscalePfS_liiii",3,0,0,8,86699,253952,128,0,0,2,1,0,0x0,0.000013,4.237777,424.341333,0,0.000000,0.109596,0.101072,0.000000,68.770764
"_Z7upscalePfS_liiii",4,0,0,9,86699,253952,128,0,0,2,1,0,0x0,0.000014,4.009289,391.699692,0,0.000000,0.103687,0.086406,0.000000,68.770764
"_Z7upscalePfS_liiii",5,0,0,10,86699,253952,128,0,0,2,1,0,0x0,0.000015,3.715792,363.721143,0,0.000000,0.096096,0.097164,0.000000,68.770764
"_Z7upscalePfS_liiii",6,0,0,11,86699,253952,128,0,0,2,1,0,0x0,0.000015,3.684945,363.721143,0,0.000000,0.095299,0.087886,0.000000,68.770764
"_Z7upscalePfS_liiii",7,0,0,12,86699,253952,128,0,0,2,1,0,0x0,0.000015,3.658602,363.721143,0,0.000000,0.094617,0.092515,0.000000,68.770764
"_Z7upscalePfS_liiii",8,0,0,13,86699,253952,128,0,0,2,1,0,0x0,0.000014,3.962542,391.699692,0,0.000000,0.102478,0.091091,0.000000,68.770764
"_Z7upscalePfS_liiii",9,0,0,14,86699,253952,128,0,0,2,1,0,0x0,0.000012,4.576621,462.917818,0,0.000000,0.118359,0.109153,0.000000,82.470120
"_Z7upscalePfS_liiii",10,0,0,15,86699,253952,128,0,0,2,1,0,0x0,0.000012,4.485079,424.341333,0,0.000000,0.115991,0.110836,0.000000,82.470120
