kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z11makeHVectoriPfS_",0,0,0,4,36017,4096576,16,2052,0,3,2,0,0x0,0.001023,34.948439,4292.795183,2560360,0.000000,84.073557,15.970199,0.000000,99.992630
"_Z11makeHVectoriPfS_",1,0,0,6,36017,4096576,16,2052,0,3,2,0,0x0,0.001021,35.030423,4305.421051,2560360,0.000000,84.100123,15.918782,0.000000,99.991384
"_Z11makeHVectoriPfS_",2,0,0,7,36017,4096576,16,2052,0,3,2,0,0x0,0.001016,35.191718,4322.371528,2560360,0.000000,84.805682,16.134380,0.000000,99.986057
"_Z11makeHVectoriPfS_",3,0,0,8,36017,4096576,16,2052,0,3,2,0,0x0,0.001028,34.795646,4276.075435,2560360,0.000000,83.931157,15.934272,0.000000,99.984858
"_Z11makeHVectoriPfS_",4,0,0,9,36017,4096576,16,2052,0,3,2,0,0x0,0.001017,35.158584,4322.371528,2560360,0.000000,84.941720,16.184564,0.000000,99.985549
"_Z11makeHVectoriPfS_",5,0,0,10,36017,4096576,16,2052,0,3,2,0,0x0,0.001019,35.095366,4313.879639,2560360,0.000000,84.398070,15.931715,0.000000,99.998141
"_Z11makeHVectoriPfS_",6,0,0,11,36017,4096576,16,2052,0,3,2,0,0x0,0.001008,35.487606,4361.002455,2560360,0.000000,85.381534,16.099989,0.000000,99.998314
"_Z11makeHVectoriPfS_",7,0,0,12,36017,4096576,16,2052,0,3,2,0,0x0,0.001011,35.377330,4348.048982,2560360,0.000000,85.181843,16.072979,0.000000,99.998175
"_Z11makeHVectoriPfS_",8,0,0,13,36017,4096576,16,2052,0,3,2,0,0x0,0.001009,35.418902,4352.358248,2560360,0.000000,85.160932,16.160992,0.000000,99.998313
"_Z11makeHVectoriPfS_",9,0,0,14,36017,4096576,16,2052,0,3,2,0,0x0,0.001016,35.178561,4322.371528,2560360,0.000000,84.665150,15.974340,0.000000,99.998175
"_Z11makeHVectoriPfS_",10,0,0,15,36017,4096576,16,2052,0,3,2,0,0x0,0.001008,35.472005,4361.002455,2560360,0.000000,85.461267,16.161660,0.000000,99.998313
