kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z11kReciprocalPfS_j",0,0,0,4,75656,246016,256,0,0,2,1,0,0x0,0.000012,3.266216,314.794667,0,0.000000,1.003925,0.093096,0.000000,90.837696
"_Z11kReciprocalPfS_j",1,0,0,6,75656,246016,256,0,0,2,1,0,0x0,0.000018,2.257844,222.208000,0,0.000000,0.806171,0.287856,0.000000,75.704989
"_Z11kReciprocalPfS_j",2,0,0,7,75656,246016,256,0,0,2,1,0,0x0,0.000012,3.421882,343.412364,0,0.000000,0.981917,0.380905,0.000000,90.837696
"_Z11kReciprocalPfS_j",3,0,0,8,75656,246016,256,0,0,2,1,0,0x0,0.000015,2.620357,251.835733,0,0.000000,0.881106,0.360315,0.000000,75.757576
"_Z11kReciprocalPfS_j",4,0,0,9,75656,246016,256,0,0,2,1,0,0x0,0.000017,2.349718,222.208000,0,0.000000,0.557506,0.244362,0.000000,76.086957
"_Z11kReciprocalPfS_j",5,0,0,10,75656,246016,256,0,0,2,1,0,0x0,0.000016,2.486258,236.096000,0,0.000000,0.755573,0.265265,0.000000,75.652174
"_Z11kReciprocalPfS_j",6,0,0,11,75656,246016,256,0,0,2,1,0,0x0,0.000017,2.437610,236.096000,0,0.000000,0.752995,0.313591,0.000000,75.593952
"_Z11kReciprocalPfS_j",7,0,0,12,75656,246016,256,0,0,2,1,0,0x0,0.000017,2.414398,236.096000,0,0.000000,0.882528,0.293866,0.000000,76.190476
"_Z11kReciprocalPfS_j",8,0,0,13,75656,246016,256,0,0,2,1,0,0x0,0.000017,2.451883,236.096000,0,0.000000,0.699796,0.243654,0.000000,75.816993
"_Z11kReciprocalPfS_j",9,0,0,14,75656,246016,256,0,0,2,1,0,0x0,0.000012,3.246936,314.794667,0,0.000000,1.029265,0.173837,0.000000,90.666667
"_Z11kReciprocalPfS_j",10,0,0,15,75656,246016,256,0,0,2,1,0,0x0,0.000013,3.042813,290.579692,0,0.000000,0.720782,0.319957,0.000000,90.979381
