kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z9addKernelPfPKfS1_",0,0,0,6,47860,1517824,16,0,0,0,0,0,0x0,0.000243,0.762268,99.939029,0,0.000000,35.030342,4.451987,0.000000,99.992638
"_Z9addKernelPfPKfS1_",1,0,0,8,47860,1517824,16,0,0,0,0,0,0x0,0.000249,0.744793,97.924129,0,0.000000,34.180778,4.470266,0.000000,99.782746
"_Z9addKernelPfPKfS1_",2,0,0,9,47860,1517824,16,0,0,0,0,0,0x0,0.000243,0.762296,99.939029,0,0.000000,34.808147,4.455104,0.000000,99.992638
"_Z9addKernelPfPKfS1_",3,0,0,10,47860,1517824,16,0,0,0,0,0,0x0,0.000246,0.751863,98.720260,0,0.000000,34.489407,4.494442,0.000000,99.786935
"_Z9addKernelPfPKfS1_",4,0,0,11,47860,1517824,16,0,0,0,0,0,0x0,0.000247,0.751398,98.720260,0,0.000000,34.546905,4.508264,0.000000,99.781698
"_Z9addKernelPfPKfS1_",5,0,0,12,47860,1517824,16,0,0,0,0,0,0x0,0.000247,0.750554,98.720260,0,0.000000,34.508830,4.497247,0.000000,99.781698
"_Z9addKernelPfPKfS1_",6,0,0,13,47860,1517824,16,0,0,0,0,0,0x0,0.000247,0.749624,98.320583,0,0.000000,34.486427,4.484973,0.000000,99.782746
"_Z9addKernelPfPKfS1_",7,0,0,14,47860,1517824,16,0,0,0,0,0,0x0,0.000247,0.749903,98.320583,0,0.000000,34.404011,4.500111,0.000000,99.789030
"_Z9addKernelPfPKfS1_",8,0,0,15,47860,1517824,16,0,0,0,0,0,0x0,0.000243,0.761967,99.939029,0,0.000000,34.766000,4.451060,0.000000,99.992638
"_Z9addKernelPfPKfS1_",9,0,0,16,47860,1517824,16,0,0,0,0,0,0x0,0.000243,0.762000,99.939029,0,0.000000,34.749847,4.451190,0.000000,99.992638
"_Z9addKernelPfPKfS1_",10,0,0,17,47860,1517824,16,0,0,0,0,0,0x0,0.000243,0.762119,99.939029,0,0.000000,34.761274,4.452274,0.000000,99.992638
