kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"_Z8bfsCheckPbS_S_iS_",0,0,0,8,24950,1517824,64,0,0,1,1,0,0x0,0.000065,1.084336,143.836000,0,0.000000,18.185020,4.059798,0.000000,99.862843
"_Z8bfsCheckPbS_S_iS_",1,0,0,10,24950,1517824,64,0,0,1,1,0,0x0,0.000069,1.018322,135.375059,0,0.000000,17.567966,4.338242,0.000000,99.548374
"_Z8bfsCheckPbS_S_iS_",2,0,0,11,24950,1517824,64,0,0,1,1,0,0x0,0.000065,1.084388,143.836000,0,0.000000,18.303869,4.122236,0.000000,99.862849
"_Z8bfsCheckPbS_S_iS_",3,0,0,12,24950,1517824,64,0,0,1,1,0,0x0,0.000067,1.055254,139.477333,0,0.000000,18.036305,4.381480,0.000000,99.581382
"_Z8bfsCheckPbS_S_iS_",4,0,0,13,24950,1517824,64,0,0,1,1,0,0x0,0.000067,1.054224,139.477333,0,0.000000,18.115572,4.467502,0.000000,99.585509
"_Z8bfsCheckPbS_S_iS_",5,0,0,14,24950,1517824,64,0,0,1,1,0,0x0,0.000067,1.053108,139.477333,0,0.000000,17.947847,4.320791,0.000000,99.577290
"_Z8bfsCheckPbS_S_iS_",6,0,0,15,24950,1517824,64,0,0,1,1,0,0x0,0.000067,1.049381,139.477333,0,0.000000,18.237318,4.585185,0.000000,99.573145
"_Z8bfsCheckPbS_S_iS_",7,0,0,16,24950,1517824,64,0,0,1,1,0,0x0,0.000067,1.051344,139.477333,0,0.000000,18.036844,4.480324,0.000000,99.581365
"_Z8bfsCheckPbS_S_iS_",8,0,0,17,24950,1517824,64,0,0,1,1,0,0x0,0.000065,1.081768,143.836000,0,0.000000,18.233408,4.070159,0.000000,99.862849
"_Z8bfsCheckPbS_S_iS_",9,0,0,18,24950,1517824,64,0,0,1,1,0,0x0,0.000065,1.081445,143.836000,0,0.000000,18.193323,4.103109,0.000000,99.862837
"_Z8bfsCheckPbS_S_iS_",10,0,0,19,24950,1517824,64,0,0,1,1,0,0x0,0.000065,1.084493,143.836000,0,0.000000,18.202612,4.098748,0.000000,99.862831
